player_id,player_name,team_id,position,price_m,start_prob,cohort,base_ev,old_price_quality_ev,raw_price_quality_ev,appearance_scaled_price_quality_ev,base_capped_price_quality_ev,selected_price_quality_ev,old_optimizer_ev,raw_optimizer_ev,appearance_scaled_optimizer_ev,base_capped_optimizer_ev,selected_optimizer_ev,selected_method
ellyes_skhiri__tun,Ellyes Skhiri,TUN,MID,2.5,0.8689,cheap_real_starter,1.697786,1.231704,1.231704,1.231704,1.231704,1.231704,1.697786,1.488049,1.488049,1.488049,1.488049,raw_for_likely_starter
ismail_jakobs__sen,Ismail Jakobs,SEN,DEF,2.5,0.5661,other,1.445921,1.531214,1.893394,1.531214,1.893394,1.531214,1.445921,1.647284,1.484303,1.647284,1.484303,appearance_scaled_then_base_capped
mohamed_el_shenawy__egy,Mohamed El-Shennawy,EGY,GK,3,0.4744,other,1.613241,1.326778,1.956901,1.32622,1.956901,1.32622,1.613241,1.767888,1.484082,1.767888,1.484082,appearance_scaled_then_base_capped
mart_n_zubimendi__esp,Martin Zubimendi,ESP,MID,3.5,0.3404,other,1.699071,1.218579,2.505892,1.21858,2.505892,1.21858,1.48285,2.06214,1.48285,2.06214,1.48285,appearance_scaled_then_base_capped
frantzdy_pierrot__hai,Frantzdy Pierrot,HAI,FWD,3,0.4546,other,1.556613,1.384458,2.131493,1.384253,2.131493,1.384253,1.556613,1.815309,1.479051,1.815309,1.479051,appearance_scaled_then_base_capped
stefan_de_vrij__ned,Stefan de Vrij,NED,DEF,3,0.3851,other,1.444577,1.517308,2.758026,1.517308,2.166866,1.517308,1.444577,2.035629,1.477306,1.769607,1.477306,appearance_scaled_then_base_capped
santiago_arias__col,Santiago Arias,COL,DEF,3.5,0.3307,other,1.448825,1.507208,3.190342,1.507209,2.173237,1.507209,1.448825,2.232508,1.475098,1.77481,1.475098,appearance_scaled_then_base_capped
matt_freese__usa,Matt Freese,USA,GK,3.5,0.3695,other,1.488965,1.448153,2.743457,1.448153,2.233447,1.448153,1.488965,2.053486,1.4706,1.823982,1.4706,appearance_scaled_then_base_capped
wilfried_stephane_singo__civ,Wilfried Stephane Singo,CIV,DEF,2.5,0.5946,other,1.356802,1.608302,1.893394,1.608303,1.893394,1.608303,1.469977,1.598268,1.469977,1.598268,1.469977,appearance_scaled_then_base_capped
armin_gigovic__bih,Armin Gigovic,BIH,MID,3,0.4086,other,1.681282,1.204644,2.063756,1.204644,2.063756,1.204644,1.681282,1.853395,1.466795,1.853395,1.466795,appearance_scaled_then_base_capped
oswin_appollis__rsa,Oswin Appollis,RSA,FWD,3.5,0.4007,other,1.373846,1.556376,2.718483,1.556137,2.060769,1.556137,1.373846,1.978933,1.455877,1.682961,1.455877,appearance_scaled_then_base_capped
che_adams__sco,Che Adams,SCO,FWD,3,0.4123,other,1.604243,1.255636,2.131493,1.255449,2.131493,1.255449,1.604243,1.841506,1.447286,1.841506,1.447286,appearance_scaled_then_base_capped
denis_zakaria__sui,Denis Zakaria,SUI,MID,3,0.5658,other,1.266264,1.668104,2.063756,1.668105,1.899396,1.668105,1.266264,1.625135,1.447092,1.551173,1.447092,appearance_scaled_then_base_capped
jude_bellingham__eng,Jude Bellingham,ENG,MID,6,0.4054,premium,1.216402,1.721443,2.972398,1.721443,1.824603,1.721443,1.44367,2.0066,1.44367,1.490092,1.44367,appearance_scaled_then_base_capped
yu_min_cho__kor,Yu-Min Cho,KOR,DEF,2.5,0.5597,other,1.380377,1.513903,1.893394,1.513903,1.893394,1.513903,1.440464,1.611235,1.440464,1.611235,1.440464,appearance_scaled_then_base_capped
homam_al_amin__qat,Homam Al-Amin,QAT,DEF,2.5,0.8865,cheap_real_starter,1.067487,1.893393,1.893394,1.893394,1.601231,1.893394,1.067487,1.439145,1.439145,1.307672,1.439145,raw_for_likely_starter
abdallah_nasib__jor,Abdallah Nasib,JOR,DEF,2.5,0.9117,cheap_real_starter,1.066374,1.893393,1.893394,1.893394,1.599561,1.893394,1.066374,1.438533,1.438533,1.306308,1.438533,raw_for_likely_starter
abdelmouhib_chamakh__tun,Abdelmouhib Chamakh,TUN,GK,2.5,0.8757,cheap_real_starter,1.94691,0.807318,0.807319,0.807319,0.807319,0.807319,1.434093,1.434094,1.434094,1.434094,1.434094,raw_for_likely_starter
francisco_concei_o__por,Francisco Conceicao,POR,FWD,5.5,0.3018,other,1.301896,1.588955,3.684868,1.588705,1.952844,1.588705,1.301896,2.374233,1.43096,1.594823,1.43096,appearance_scaled_then_base_capped
jordan_bos__aus,Jordan Bos,AUS,DEF,3,0.6111,other,1.166847,1.750269,2.758026,2.407757,1.750271,1.750271,1.166847,1.882878,1.725257,1.429388,1.429388,appearance_scaled_then_base_capped
israel_reyes__mex,Israel Reyes,MEX,DEF,3,0.3471,other,1.474953,1.367586,2.758026,1.367587,2.21243,1.367587,1.474953,2.052336,1.426638,1.806818,1.426638,appearance_scaled_then_base_capped
boualem_khoukhi__qat,Boualem Khoukhi,QAT,DEF,2.5,0.8195,cheap_real_starter,1.0346,1.893393,1.893394,1.893394,1.5519,1.893394,1.0346,1.421057,1.421057,1.267385,1.421057,raw_for_likely_starter
ismaila_sarr__sen,Ismaila Sarr,SEN,MID,3.5,0.6015,other,1.158399,1.737598,2.505892,2.153278,1.737598,1.737598,1.419039,1.764771,1.606095,1.419039,1.419039,appearance_scaled_then_base_capped
maxence_lacroix__fra,Maxence Lacroix,FRA,DEF,3,0.3107,other,1.563477,1.224169,2.758026,1.22417,2.345216,1.22417,1.563477,2.101024,1.410789,1.91526,1.410789,appearance_scaled_then_base_capped
yazan_al_arab__jor,Yazan Al-Arab,JOR,DEF,2.5,0.8734,cheap_real_starter,1.015589,1.893393,1.893394,1.893394,1.523384,1.893394,1.015589,1.410601,1.410601,1.244097,1.410601,raw_for_likely_starter
cristian_mart_nez__pan,Cristian Martinez,PAN,MID,2.5,0.709,cheap_real_starter,1.554495,1.231704,1.231704,1.231704,1.231704,1.231704,1.409239,1.409239,1.409239,1.409239,1.409239,raw_for_likely_starter
pedro_ro_ro_miguel_correia__qat,Pedro 'Ro-Ro' Miguel Correia,QAT,DEF,2.5,0.8455,cheap_real_starter,1.011527,1.893393,1.893394,1.893394,1.517291,1.893394,1.011527,1.408367,1.408367,1.239121,1.408367,raw_for_likely_starter
dylan_bronn__tun,Dylan Bronn,TUN,DEF,2.5,0.5845,other,1.264921,1.580983,1.893394,1.580984,1.893394,1.580984,1.264921,1.547734,1.407149,1.547734,1.407149,appearance_scaled_then_base_capped
malo_gusto__fra,Malo Gusto,FRA,DEF,4,0.2863,other,1.420303,1.386457,3.389873,1.386458,2.130454,1.386458,1.405073,2.30661,1.405073,1.739871,1.405073,appearance_scaled_then_base_capped
juri_n_gaari__cuw,Jurien Gaari,CUW,DEF,2.5,0.9151,cheap_real_starter,0.994804,1.893393,1.893394,1.893394,1.492206,1.893394,0.994804,1.39917,1.39917,1.218635,1.39917,raw_for_likely_starter
craig_gordon__sco,Craig Gordon,SCO,GK,2.5,0.6638,other,1.914436,0.765568,0.807319,0.765569,0.807319,0.765569,1.914436,1.416233,1.397446,1.416233,1.397446,appearance_scaled_then_base_capped
derek_cornelius__can,Derek Cornelius,CAN,DEF,2.5,0.4001,other,1.653956,1.082209,1.893394,1.08221,1.893394,1.08221,1.653956,1.761703,1.39667,1.761703,1.39667,appearance_scaled_then_base_capped
leroy_san__ger,Leroy Sane,GER,FWD,5.5,0.3757,other,1.139939,1.709907,3.684868,1.977721,1.709909,1.709909,1.139939,2.285157,1.516941,1.396425,1.396425,appearance_scaled_then_base_capped
kenny_mclean__sco,Kenny McLean,SCO,MID,2.5,0.5621,other,1.728868,0.989058,1.231704,0.989059,1.231704,0.989059,1.395954,1.505144,1.395954,1.505144,1.395954,appearance_scaled_then_base_capped
mousa_tamari__jor,Mousa Tamari,JOR,MID,3,0.8437,cheap_real_starter,0.848198,2.063755,2.063756,2.063756,1.272297,2.063756,0.848198,1.395199,1.395199,1.039043,1.395199,raw_for_likely_starter
ricardo_ad__hai,Ricardo Ade,HAI,DEF,2.5,0.9224,cheap_real_starter,0.985283,1.893393,1.893394,1.893394,1.477925,1.893394,0.985283,1.393933,1.393933,1.206972,1.393933,raw_for_likely_starter
alan_ben_tez__par,Alan Benitez,PAR,DEF,2.5,0.5257,other,1.368759,1.421938,1.893394,1.421939,1.893394,1.421939,1.368759,1.604845,1.39269,1.604845,1.39269,appearance_scaled_then_base_capped
mario_pa_ali__cro,Mario Pasalic,CRO,MID,3.5,0.3508,other,1.504602,1.25581,2.505892,1.25581,2.256903,1.25581,1.504602,1.955183,1.392646,1.843137,1.392646,appearance_scaled_then_base_capped
lionel_mpasi_nzau__cod,Lionel Mpasi Nzau,COD,GK,2.5,0.9494,cheap_real_starter,1.868786,0.807318,0.807319,0.807319,0.807319,0.807319,1.868786,1.391126,1.391126,1.391126,1.391126,raw_for_likely_starter
moussa_niakhate__sen,Moussa Niakhate,SEN,DEF,3,0.4165,other,1.183062,1.641025,2.758026,1.641026,1.774593,1.641026,1.183062,1.891796,1.389146,1.449251,1.389146,appearance_scaled_then_base_capped
kye_rowles__aus,Kye Rowles,AUS,DEF,2.5,0.5974,other,1.184285,1.615876,1.893394,1.615876,1.776428,1.615876,1.378501,1.503384,1.378501,1.450749,1.378501,appearance_scaled_then_base_capped
sarpreet_singh__nzl,Sarpreet Singh,NZL,MID,2.5,0.8533,cheap_real_starter,1.490938,1.231704,1.231704,1.231704,1.231704,1.231704,1.490938,1.374283,1.374283,1.374283,1.374283,raw_for_likely_starter
hazem_mastouri__tun,Hazem Mastouri,TUN,FWD,3.5,0.4069,other,1.199119,1.580458,2.718483,1.580215,1.798679,1.580215,1.199119,1.882833,1.370612,1.468921,1.370612,appearance_scaled_then_base_capped
sherel_floranus__cuw,Sherel Floranus,CUW,DEF,2.5,0.9165,cheap_real_starter,0.941497,1.893393,1.893394,1.893394,1.412246,1.893394,0.941497,1.369851,1.369851,1.153334,1.369851,raw_for_likely_starter
ahmad_assaf__jor,Ahmad Assaf,JOR,DEF,2.5,0.8005,cheap_real_starter,0.932339,1.893393,1.893394,1.893394,1.398509,1.893394,0.932339,1.364814,1.364814,1.142116,1.364814,raw_for_likely_starter
orlando_gill__par,Orlando Gill,PAR,GK,3,0.4904,other,1.349142,1.370948,1.956901,1.370949,1.956901,1.370949,1.349142,1.622634,1.358955,1.622634,1.358955,appearance_scaled_then_base_capped
duje_aleta_car__cro,Duje Caleta-Car,CRO,DEF,3,0.3586,other,1.309015,1.412897,2.758026,1.412897,1.963523,1.412897,1.309015,1.96107,1.355762,1.603544,1.355762,appearance_scaled_then_base_capped
lucas_herrington__aus,Lucas Herrington,AUS,DEF,2,0.9119,cheap_real_starter,1.638741,0.999201,0.999201,0.999201,0.999201,0.999201,1.638741,1.350948,1.350948,1.350948,1.350948,raw_for_likely_starter
jean_kevin_duverne__hai,Jean-Kevin Duverne,HAI,DEF,2.5,0.8979,cheap_real_starter,0.897964,1.893393,1.893394,1.893394,1.346946,1.893394,0.897964,1.345908,1.345908,1.100006,1.345908,raw_for_likely_starter
aiden_o_neill__aus,Aiden O'Neill,AUS,MID,2.5,0.8776,cheap_real_starter,1.438471,1.231704,1.231704,1.231704,1.231704,1.231704,1.438471,1.345426,1.345426,1.345426,1.345426,raw_for_likely_starter
juan_jose_caceres__par,Juan Jose Caceres,PAR,DEF,3,0.4155,other,1.091633,1.637085,2.758026,1.637085,1.63745,1.637085,1.091633,1.84151,1.337086,1.337251,1.337086,appearance_scaled_then_base_capped
leon_goretzka__ger,Leon Goretzka,GER,MID,4.5,0.3722,other,1.209129,1.493464,2.808773,1.493465,1.813693,1.493465,1.209129,1.928969,1.33708,1.481183,1.33708,appearance_scaled_then_base_capped
otabek_shukurov__uzb,Otabek Shukurov,UZB,MID,2.5,0.9108,cheap_real_starter,1.421856,1.231704,1.231704,1.231704,1.231704,1.231704,1.336288,1.336288,1.336288,1.336288,1.336288,raw_for_likely_starter
tshepang_moremi__rsa,Tshepang Moremi,RSA,FWD,2.5,0.7896,cheap_real_starter,1.357363,1.308452,1.308276,1.308276,1.308276,1.308276,1.357363,1.335274,1.335274,1.335274,1.335274,raw_for_likely_starter
jos_cordoba__pan,Jose Cordoba,PAN,DEF,2.5,0.6084,other,1.089941,1.634908,1.893394,1.645629,1.634912,1.634912,1.089941,1.451495,1.340001,1.335178,1.335178,appearance_scaled_then_base_capped
bilal_el_khannouss__mar,Bilal El Khannouss,MAR,MID,3,0.5176,other,1.176008,1.526,2.063756,1.526,1.764012,1.526,1.176008,1.575495,1.333504,1.44061,1.333504,appearance_scaled_then_base_capped
ali_nemati__irn,Ali Nemati,IRN,DEF,2.5,0.514,other,1.283733,1.390291,1.893394,1.390292,1.893394,1.390292,1.283733,1.55808,1.331685,1.55808,1.331685,appearance_scaled_then_base_capped
dan_burn__eng,Dan Burn,ENG,DEF,3.5,0.3165,other,1.239416,1.44249,3.190342,1.44249,1.859124,1.44249,1.239416,2.117333,1.330799,1.518285,1.330799,appearance_scaled_then_base_capped
leandro_paredes__arg,Leandro Paredes,ARG,MID,4,0.3707,other,1.251734,1.424762,2.690406,1.424762,1.877601,1.424762,1.329596,1.899136,1.329597,1.533374,1.329597,appearance_scaled_then_base_capped
salem_al_dawsari__ksa,Salem Al-Dawsari,KSA,MID,3,0.9032,cheap_real_starter,0.710105,2.063755,2.063756,2.063756,1.065157,2.063756,0.710105,1.319248,1.319248,0.869878,1.319248,raw_for_likely_starter
emmanuel_agbadou__civ,Emmanuel Agbadou,CIV,DEF,2.5,0.537,other,1.207376,1.452503,1.893394,1.452503,1.811064,1.452503,1.317683,1.516084,1.317683,1.479036,1.317683,appearance_scaled_then_base_capped
ime_okon__rsa,Ime Okon,RSA,DEF,2,0.9119,cheap_real_starter,1.57645,0.999201,0.999201,0.999201,0.999201,0.999201,1.57645,1.316688,1.316688,1.316688,1.316688,raw_for_likely_starter
el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,DEF,3.5,0.3793,other,1.064353,1.596525,3.190342,1.72871,1.59653,1.59653,1.064353,2.021048,1.363314,1.303833,1.303833,appearance_scaled_then_base_capped
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,2.5,0.6124,other,1.485548,1.077565,1.231704,1.077565,1.231704,1.077565,1.301956,1.371318,1.301956,1.371318,1.301956,appearance_scaled_then_base_capped
amir_al_ammari__irq,Amir Al Ammari,IRQ,MID,3,0.8671,cheap_real_starter,0.673267,2.063755,2.063756,2.063756,1.009901,2.063756,1.298987,1.298987,1.298987,0.824752,1.298987,raw_for_likely_starter
yerry_mina__col,Yerry Mina,COL,DEF,3,0.3384,other,1.263319,1.333308,2.758026,1.333309,1.894979,1.333309,1.263319,1.935937,1.294815,1.547566,1.294815,appearance_scaled_then_base_capped
ko_itakura__jpn,Ko Itakura,JPN,DEF,2,0.6152,other,1.622859,0.878155,0.999201,0.878155,0.999201,0.878155,1.622859,1.342213,1.287742,1.342213,1.287742,appearance_scaled_then_base_capped
keito_nakamura__jpn,Keito Nakamura,JPN,MID,3,0.5588,other,1.045941,1.568912,2.063756,1.647467,1.568912,1.568912,1.045941,1.503958,1.316628,1.281278,1.281278,appearance_scaled_then_base_capped
saud_abdulhamid__ksa,Saud Abdulhamid,KSA,DEF,3,0.576,other,1.045447,1.56817,2.758026,2.269461,1.56817,1.56817,1.280673,1.816108,1.596253,1.280672,1.280672,appearance_scaled_then_base_capped
leo_ostigard__nor,Leo Østigård,NOR,DEF,2.5,0.4144,other,1.408439,1.120889,1.893394,1.120889,1.893394,1.120889,1.279041,1.626669,1.279041,1.626669,1.279041,appearance_scaled_then_base_capped
marko_stamenic__nzl,Marko Stamenic,NZL,MID,2.5,0.9003,cheap_real_starter,1.316936,1.231704,1.231704,1.231704,1.231704,1.231704,1.278582,1.278582,1.278582,1.278582,1.278582,raw_for_likely_starter
ali_ahmed__can,Ali Ahmed,CAN,MID,3,0.3963,other,1.362333,1.16838,2.063756,1.168381,2.0435,1.168381,1.362333,1.677973,1.275055,1.668858,1.275055,appearance_scaled_then_base_capped
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,2.5,0.9153,cheap_real_starter,1.303086,1.231704,1.231704,1.231704,1.231704,1.231704,1.303086,1.270964,1.270964,1.270964,1.270964,raw_for_likely_starter
nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,GK,2.5,0.9447,cheap_real_starter,1.645728,0.807318,0.807319,0.807319,0.807319,0.807319,1.268443,1.268444,1.268444,1.268444,1.268444,raw_for_likely_starter
fredrik_aursnes__nor,Fredrik Aursnes,NOR,MID,3,0.7786,cheap_real_starter,0.613894,2.063755,2.063756,2.063756,0.920841,2.063756,0.613894,1.266332,1.266332,0.75202,1.266332,raw_for_likely_starter
erik_lira__mex,Erik Lira,MEX,MID,2.5,0.5447,other,1.515077,0.958442,1.231704,0.958442,1.231704,0.958442,1.515077,1.387559,1.264591,1.387559,1.264591,appearance_scaled_then_base_capped
lyndon_dykes__sco,Lyndon Dykes,SCO,FWD,2.5,0.3801,other,1.712361,0.71049,1.308276,0.710394,1.308276,0.710394,1.712361,1.530523,1.261476,1.530523,1.261476,appearance_scaled_then_base_capped
grant_hanley__sco,Grant Hanley,SCO,DEF,2.5,0.4135,other,1.371698,1.118454,1.893394,1.118455,1.893394,1.118455,1.371698,1.606461,1.257739,1.606461,1.257739,appearance_scaled_then_base_capped
merchas_doski__irq,Merchas Doski,IRQ,DEF,2.5,0.8375,cheap_real_starter,0.73362,1.893393,1.893394,1.893394,1.10043,1.893394,1.255518,1.255518,1.255518,0.898685,1.255518,raw_for_likely_starter
d_sir_dou__fra,Desire Doue,FRA,FWD,4,0.3366,other,1.054246,1.496754,3.112195,1.496521,1.581369,1.496521,1.054246,1.980323,1.25327,1.291451,1.25327,appearance_scaled_then_base_capped
lamine_camara__sen,Lamine Camara,SEN,MID,3,0.5487,other,1.020207,1.530311,2.063756,1.61769,1.530311,1.530311,1.249754,1.489804,1.289074,1.249754,1.249754,appearance_scaled_then_base_capped
ollie_watkins__eng,Ollie Watkins,ENG,FWD,4,0.2629,other,1.315609,1.169033,3.112195,1.168852,1.973413,1.168852,1.24965,2.124073,1.249568,1.611621,1.249568,appearance_scaled_then_base_capped
zaid_tahseen__irq,Zaid Tahseen,IRQ,DEF,2.5,0.8164,cheap_real_starter,0.709808,1.893393,1.893394,1.893394,1.064712,1.893394,0.709808,1.242422,1.242422,0.869515,1.242422,raw_for_likely_starter
manu_kon__fra,Manu Koné,FRA,MID,3.5,0.38,other,1.142331,1.360341,2.505892,1.360342,1.713496,1.360342,1.240436,1.755933,1.240436,1.399355,1.240436,appearance_scaled_then_base_capped
gideon_mensah__gha,Gideon Mensah,GHA,DEF,3,0.412,other,1.010586,1.515879,2.758026,1.623295,1.515879,1.515879,1.010586,1.796934,1.286305,1.237968,1.237968,appearance_scaled_then_base_capped
n_golo_kant__fra,N'Golo Kante,FRA,MID,3,0.3862,other,1.30386,1.138603,2.063756,1.138604,1.95579,1.138604,1.30386,1.645813,1.229495,1.597228,1.229495,appearance_scaled_then_base_capped
antonio_r_diger__ger,Antonio Rüdiger,GER,DEF,4.5,0.2165,other,1.326489,1.091866,3.530283,1.091866,1.989734,1.091866,1.326489,2.318196,1.220909,1.624949,1.220909,appearance_scaled_then_base_capped
an_bal_godoy__pan,Anibal Godoy,PAN,MID,2.5,0.6249,other,1.319285,1.09956,1.231704,1.09956,1.231704,1.09956,1.220409,1.279874,1.220409,1.279874,1.220409,appearance_scaled_then_base_capped
ante_budimir__cro,Ante Budimir,CRO,FWD,3.5,0.3238,other,1.18648,1.257685,2.718483,1.257492,1.77972,1.257492,1.218522,1.875881,1.218435,1.453438,1.218435,appearance_scaled_then_base_capped
orlando_mosquera__pan,Orlando Mosquera,PAN,GK,2.5,0.8506,cheap_real_starter,1.552974,0.807318,0.807319,0.807319,0.807319,0.807319,1.552974,1.217429,1.217429,1.217429,1.217429,raw_for_likely_starter
vozinha__cpv,Vozinha,CPV,GK,2.5,0.9285,cheap_real_starter,1.550625,0.807318,0.807319,0.807319,0.807319,0.807319,1.550625,1.216137,1.216137,1.216137,1.216137,raw_for_likely_starter
daichi_kamada__jpn,Daichi Kamada,JPN,MID,3.5,0.5667,other,0.99198,1.48797,2.505892,2.028699,1.48797,1.48797,0.99198,1.67324,1.458504,1.215175,1.215175,appearance_scaled_then_base_capped
derrick_kohn__gha,Derrick Köhn,GHA,DEF,2,0.6632,other,1.43478,0.946671,0.999201,0.946672,0.999201,0.946672,1.43478,1.238769,1.215131,1.238769,1.215131,appearance_scaled_then_base_capped
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,DEF,2.5,0.4256,other,1.259868,1.151183,1.893394,1.151183,1.889802,1.151183,1.259868,1.544955,1.21096,1.543338,1.21096,appearance_scaled_then_base_capped
ibrahim_maza__alg,Ibrahim Maza,ALG,MID,3,0.3259,other,1.411507,0.960826,2.063756,0.960826,2.063756,0.960826,1.411507,1.705019,1.208701,1.705019,1.208701,appearance_scaled_then_base_capped
mark_mckenzie__usa,Mark McKenzie,USA,DEF,2,0.504,other,1.602455,0.719425,0.999201,0.719425,0.999201,0.719425,1.602455,1.330991,1.205091,1.330991,1.205091,appearance_scaled_then_base_capped
niko_sigur__can,Niko Sigur,CAN,MID,2.5,0.6475,other,1.246829,1.139326,1.231704,1.139327,1.231704,1.139327,1.246829,1.240023,1.198453,1.240023,1.198453,appearance_scaled_then_base_capped
khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,DEF,2.5,0.6488,other,0.977696,1.466544,1.893394,1.754905,1.466544,1.466544,1.197678,1.38976,1.32744,1.197678,1.197678,appearance_scaled_then_base_capped
yukinari_sugawara__jpn,Yukinari Sugawara,JPN,DEF,3.5,0.2927,other,1.073193,1.334018,3.190342,1.334019,1.60979,1.334019,1.073193,2.02591,1.190565,1.314662,1.190565,appearance_scaled_then_base_capped
djed_spence__eng,Djed Spence,ENG,DEF,2.5,0.3352,other,1.42128,0.906665,1.893394,0.906665,1.893394,0.906665,1.189703,1.633731,1.189703,1.633731,1.189703,appearance_scaled_then_base_capped
alan_minda__ecu,Alan Minda,ECU,MID,3,0.3294,other,1.35915,0.971144,2.063756,0.971145,2.038725,0.971145,1.35915,1.676223,1.184548,1.664959,1.184548,appearance_scaled_then_base_capped
michel_aebischer__sui,Michel Aebischer,SUI,MID,2.5,0.5704,other,1.331741,1.003663,1.231704,1.003663,1.231704,1.003663,1.331741,1.286724,1.184106,1.286724,1.184106,appearance_scaled_then_base_capped
giuliano_simeone__arg,Giuliano Simeone,ARG,FWD,4,0.2962,other,1.045704,1.317108,3.112195,1.316903,1.568556,1.316903,1.045704,1.975625,1.167744,1.280987,1.167744,appearance_scaled_then_base_capped
rani_khedira__tun,Rani Khedira,TUN,MID,3,0.9119,cheap_real_starter,0.433515,2.063755,2.063756,2.063756,0.650273,2.063756,0.433515,1.167123,1.167123,0.531056,1.167123,raw_for_likely_starter
gi_hyuk_lee__kor,Gi-hyuk Lee,KOR,DEF,2,0.5856,other,1.434048,0.835903,0.999201,0.835903,0.999201,0.835903,1.434048,1.238367,1.164883,1.238367,1.164883,appearance_scaled_then_base_capped
shogo_taniguchi__jpn,Shogo Taniguchi,JPN,DEF,3,0.3434,other,1.002324,1.353008,2.758026,1.353009,1.503486,1.353009,1.002324,1.79239,1.160132,1.227847,1.160132,appearance_scaled_then_base_capped
r_ben_neves__por,Ruben Neves,POR,MID,4,0.3319,other,1.056095,1.275636,2.690406,1.275637,1.584143,1.275637,1.056095,1.791535,1.154889,1.293717,1.154889,appearance_scaled_then_base_capped
meschak_elia__cod,Meschack Elia,COD,MID,3,0.5631,other,0.942094,1.413141,2.063756,1.660144,1.413141,1.413141,1.154065,1.446842,1.265217,1.154065,1.154065,appearance_scaled_then_base_capped
jacob_italiano__aus,Jacob Italiano,AUS,DEF,2,0.6669,other,1.31109,0.951953,0.999201,0.951953,0.999201,0.951953,1.31109,1.17074,1.149478,1.17074,1.149478,appearance_scaled_then_base_capped
kieran_tierney__sco,Kieran Tierney,SCO,DEF,2.5,0.3935,other,1.18366,1.064357,1.893394,1.064358,1.77549,1.064358,1.129974,1.50304,1.129974,1.449984,1.129974,appearance_scaled_then_base_capped
