player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score
john_yeboah__ecu,John Yeboah,ECU,Ecuador,MID,3000000,3000000,0.748,name+team,0.069,2.683,2.683,49308,Ecuador,3000000,True,True,name_team,1.0,0.091,0.084,0.115,CIV,2026-06-15 01:00,67.249,0.108,0.069,0.133,0.0,0.039,0.062,0.036,-0.0319452113400169,0.04,50.269,0.838,0.838,CUW,2026-06-21 02:00,67.249,0.138,0.088,0.169,0.0,0.039,0.063,0.041,-0.027228794181662,0.04,50.269,1.062,1.009,GER,2026-06-25 22:00,67.249,0.122,0.078,0.15,0.0,0.039,0.051,0.039,-0.0303354928716964,0.04,50.269,0.93,0.837,2.829,john yeboah,ecuador,FWD,john yeboah|ecuador|FWD,john yeboah|ecuador,john yeboah|ecuador,37240,881,3000000,MID,False,
gonzalo_plata__ecu,Gonzalo Plata,ECU,Ecuador,MID,3500000,3500000,0.455,name+team,0.034,1.451,1.451,49146,Ecuador,3500000,True,True,name_team,1.0,0.078,0.094,0.098,CIV,2026-06-15 01:00,66.614,0.056,0.046,0.068,0.0,0.024,0.037,0.022,-0.0192484874983688,0.005,30.289,0.451,0.451,CUW,2026-06-21 02:00,66.614,0.071,0.059,0.087,0.0,0.024,0.038,0.025,-0.0164066250438242,0.005,30.289,0.577,0.548,GER,2026-06-25 22:00,66.614,0.063,0.052,0.077,0.0,0.024,0.031,0.023,-0.0182785566538498,0.005,30.289,0.502,0.452,1.53,gonzalo plata,ecuador,FWD,gonzalo plata|ecuador|FWD,gonzalo plata|ecuador,gonzalo plata|ecuador,41220,881,3500000,MID,False,
ermin_mahmic__bih,Ermin Mahmic,BIH,Bosnia-Herzegovina,MID,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49078,Bosnia-Herzegovina,2000000,True,True,unmatched,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52270,882,2000000,MID,False,
esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,Bosnia-Herzegovina,MID,3000000,3000000,0.168,team_minute_rank,0.035,0.186,0.186,49079,Bosnia-Herzegovina,3000000,True,True,name_team_position,1.0,0.038,0.061,0.03,CAN,2026-06-12 21:00,70.637,0.01,0.011,0.008,0.0,0.014,0.008,0.008,-0.007642237430777,-0.03,11.859,0.055,0.055,SUI,2026-06-18 21:00,70.637,0.01,0.011,0.008,0.0,0.014,0.009,0.008,-0.0076996358625488,-0.03,11.859,0.055,0.053,QAT,2026-06-24 21:00,70.637,0.013,0.014,0.01,0.0,0.014,0.014,0.009,-0.0067132388131957,-0.03,11.859,0.087,0.078,0.197,esmir bajraktarevic,bosnia and herzegovina,MID,esmir bajraktarevic|bosnia and herzegovina|MID,esmir bajraktarevic|bosnia and herzegovina,bajraktarevic esmir|bosnia and herzegovina,47383,882,3000000,MID,False,
kerim_alajbegovi__bih,Kerim Alajbegovic,BIH,Bosnia-Herzegovina,MID,3500000,3500000,0.14,team_minute_rank,0.02,0.267,0.267,49387,Bosnia-Herzegovina,3500000,True,True,name_team,1.0,0.084,0.05,0.112,CAN,2026-06-12 21:00,66.36,0.018,0.007,0.023,0.0,0.007,0.006,0.007,-0.0059837613432094,-0.033,9.285,0.082,0.082,SUI,2026-06-18 21:00,66.36,0.017,0.007,0.023,0.0,0.007,0.007,0.007,-0.0060287034848672,-0.033,9.285,0.082,0.078,QAT,2026-06-24 21:00,66.36,0.022,0.009,0.029,0.0,0.007,0.011,0.007,-0.0052563688660546,-0.033,9.285,0.119,0.107,0.283,kerim alajbegovic,bosnia and herzegovina,FWD,kerim alajbegovic|bosnia and herzegovina|FWD,kerim alajbegovic|bosnia and herzegovina,alajbegovic kerim|bosnia and herzegovina,46620,882,3500000,MID,False,
benjamin_tahirovic__bih,Benjamin Tahirovic,BIH,Bosnia-Herzegovina,MID,3000000,3000000,0.66,team_minute_rank,0.046,1.462,1.462,48896,Bosnia-Herzegovina,3000000,True,True,name_team_position,1.0,0.056,0.064,0.032,CAN,2026-06-12 21:00,70.819,0.058,0.046,0.032,0.0,0.057,0.03,0.033,-0.0301218620677344,0.029,46.741,0.465,0.465,SUI,2026-06-18 21:00,70.819,0.057,0.045,0.032,0.0,0.057,0.037,0.033,-0.0303480978606412,0.029,46.741,0.465,0.442,QAT,2026-06-24 21:00,70.819,0.073,0.058,0.041,0.0,0.057,0.054,0.037,-0.026460216054591,0.029,46.741,0.617,0.555,1.547,benjamin tahirovic,bosnia and herzegovina,MID,benjamin tahirovic|bosnia and herzegovina|MID,benjamin tahirovic|bosnia and herzegovina,benjamin tahirovic|bosnia and herzegovina,43401,882,3000000,MID,False,
amir_hadziahmetovic__bih,Amir Hadziahmetovic,BIH,Bosnia-Herzegovina,MID,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48823,Bosnia-Herzegovina,2000000,True,True,unmatched,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52072,882,2000000,MID,False,
ivan_ba_i__bih,Ivan Basic,BIH,Bosnia-Herzegovina,MID,2500000,2500000,0.95,team_minute_rank,0.086,2.103,2.103,49233,Bosnia-Herzegovina,2500000,True,True,name_team_position,1.0,0.046,0.075,0.037,CAN,2026-06-12 21:00,71.546,0.07,0.078,0.055,0.143,0.083,0.043,0.048,-0.0438024363748689,0.064,67.969,0.671,0.671,SUI,2026-06-18 21:00,71.546,0.069,0.077,0.055,0.14,0.083,0.054,0.048,-0.0441314226407987,0.064,67.969,0.67,0.637,QAT,2026-06-24 21:00,71.546,0.089,0.099,0.07,0.188,0.083,0.078,0.054,-0.0384777650063677,0.064,67.969,0.884,0.796,2.225,ivan basic,bosnia and herzegovina,MID,ivan basic|bosnia and herzegovina|MID,ivan basic|bosnia and herzegovina,basic ivan|bosnia and herzegovina,52075,882,2500000,MID,False,
amar_memi__bih,Amar Memic,BIH,Bosnia-Herzegovina,MID,3000000,3000000,0.802,team_minute_rank,0.064,3.101,3.101,48817,Bosnia-Herzegovina,3000000,True,True,name_team,1.0,0.12,0.08,0.137,CAN,2026-06-12 21:00,67.145,0.148,0.068,0.164,0.0,0.042,0.034,0.038,-0.0346915090999731,0.046,53.831,1.0,1.0,SUI,2026-06-18 21:00,67.145,0.145,0.067,0.161,0.0,0.042,0.043,0.038,-0.0349520660685534,0.046,53.831,0.993,0.943,QAT,2026-06-24 21:00,67.145,0.186,0.086,0.207,0.0,0.042,0.062,0.043,-0.0304743718692069,0.046,53.831,1.286,1.158,3.279,amar memic,bosnia and herzegovina,FWD,amar memic|bosnia and herzegovina|FWD,amar memic|bosnia and herzegovina,amar memic|bosnia and herzegovina,52123,882,3000000,MID,False,
mohammed_ghorbani__irn,Mohammad Ghorbani,IRN,Iran,MID,2500000,2500000,0.417,name+team,0.02,0.716,0.716,49589,Iran,2500000,True,True,fuzzy_name_team,0.9411764705882353,0.038,0.057,0.032,NZL,2026-06-16 03:00,70.36,0.033,0.034,0.027,0.0,0.036,0.053,0.024,-0.0160163875145947,0.0,29.326,0.319,0.319,BEL,2026-06-21 21:00,70.36,0.025,0.025,0.02,0.0,0.036,0.023,0.02,-0.0191664135004654,0.0,29.326,0.207,0.197,EGY,2026-06-27 05:00,70.36,0.026,0.027,0.021,0.0,0.036,0.025,0.021,-0.01868080950865,0.0,29.326,0.222,0.2,0.748,mohammed ghorbani,iran,MID,mohammed ghorbani|iran|MID,mohammed ghorbani|iran,ghorbani mohammed|iran,49522,883,2500000,MID,False,0.9411764705882353
saeid_ezatolahi__irn,Saeid Ezatolahi,IRN,Iran,MID,2500000,2500000,0.642,name+team,0.084,1.554,1.554,49811,Iran,2500000,True,True,name_team_position,1.0,0.051,0.076,0.042,NZL,2026-06-16 03:00,71.517,0.068,0.07,0.055,0.0,0.056,0.083,0.037,-0.0250759717758113,0.027,45.914,0.675,0.675,BEL,2026-06-21 21:00,71.517,0.051,0.052,0.041,0.0,0.056,0.036,0.032,-0.0300077931770348,0.027,45.914,0.461,0.438,EGY,2026-06-27 05:00,71.517,0.054,0.055,0.043,0.0,0.056,0.039,0.033,-0.0292475098745804,0.027,45.914,0.49,0.441,1.626,saeid ezatolahi,iran,MID,saeid ezatolahi|iran|MID,saeid ezatolahi|iran,ezatolahi saeid|iran,34879,883,2500000,MID,False,
saman_ghoddos__irn,Saman Ghoddos,IRN,Iran,MID,2500000,2500000,0.577,name+team,0.071,1.579,1.579,49816,Iran,2500000,True,True,name_team_position,1.0,0.048,0.115,0.04,NZL,2026-06-16 03:00,71.282,0.058,0.096,0.047,0.0,0.05,0.074,0.034,-0.0224744992344243,0.019,41.151,0.683,0.683,BEL,2026-06-21 21:00,71.282,0.043,0.072,0.035,0.0,0.05,0.032,0.029,-0.0268946755409326,0.019,41.151,0.47,0.446,EGY,2026-06-27 05:00,71.282,0.046,0.075,0.037,0.0,0.05,0.035,0.03,-0.0262132667942759,0.019,41.151,0.5,0.45,1.652,saman ghoddos,iran,MID,saman ghoddos|iran|MID,saman ghoddos|iran,ghoddos saman|iran,33984,883,2500000,MID,False,
omid_noorafkan__irn,Omid Noorafkan,IRN,Iran,MID,2500000,2500000,0.488,name+team,0.046,0.975,0.975,49685,Iran,2500000,True,True,name_team_position,1.0,0.043,0.065,0.036,NZL,2026-06-16 03:00,70.819,0.044,0.045,0.035,0.0,0.042,0.062,0.028,-0.0188553864078648,0.009,34.524,0.429,0.429,BEL,2026-06-21 21:00,70.819,0.033,0.034,0.026,0.0,0.042,0.027,0.024,-0.0225637730277742,0.009,34.524,0.285,0.271,EGY,2026-06-27 05:00,70.819,0.034,0.036,0.028,0.0,0.042,0.029,0.025,-0.0219920928721499,0.009,34.524,0.305,0.275,1.02,omid noorafkan,iran,MID,omid noorafkan|iran|MID,omid noorafkan|iran,noorafkan omid|iran,36416,883,2500000,MID,False,
youri_tielemans__bel,Youri Tielemans,BEL,Belgium,MID,3500000,3500000,0.702,name+team,0.051,1.498,1.498,49974,Belgium,3500000,True,True,name_team_position,1.0,0.041,0.049,0.029,EGY,2026-06-15 21:00,70.914,0.059,0.049,0.041,0.0,0.061,0.089,0.041,-0.0279590142113243,0.034,49.817,0.56,0.56,IRN,2026-06-21 21:00,70.914,0.06,0.049,0.042,0.0,0.061,0.06,0.041,-0.0277619571669394,0.034,49.817,0.534,0.508,NZL,2026-06-27 05:00,70.914,0.054,0.045,0.038,0.0,0.061,0.053,0.039,-0.0293937296691333,0.034,49.817,0.478,0.43,1.572,youri tielemans,belgium,MID,youri tielemans|belgium|MID,youri tielemans|belgium,tielemans youri|belgium,31499,884,3500000,MID,False,
axel_witsel__bel,Axel Witsel,BEL,Belgium,MID,3000000,3000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48872,Belgium,3000000,True,True,unmatched,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25493,884,3000000,MID,False,
kevin_de_bruyne__bel,Kevin De Bruyne,BEL,Belgium,MID,7000000,7000000,0.508,name+team,0.03,1.057,1.057,49390,Belgium,7000000,True,True,name_team_position,1.0,0.044,0.044,0.027,EGY,2026-06-15 21:00,70.545,0.046,0.032,0.027,0.0,0.044,0.064,0.029,-0.0201207634154956,0.011,35.851,0.396,0.396,IRN,2026-06-21 21:00,70.545,0.047,0.032,0.027,0.0,0.044,0.043,0.029,-0.0199789508988076,0.011,35.851,0.377,0.359,NZL,2026-06-27 05:00,70.545,0.042,0.029,0.025,0.0,0.044,0.038,0.028,-0.0211532594139932,0.011,35.851,0.336,0.303,1.11,kevin de bruyne,belgium,MID,kevin de bruyne|belgium|MID,kevin de bruyne|belgium,bruyne de kevin|belgium,29401,884,7000000,MID,False,
hans_vanaken__bel,Hans Vanaken,BEL,Belgium,MID,4000000,4000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49170,Belgium,4000000,True,True,unmatched,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34758,884,4000000,MID,False,
amadou_onana__bel,Amadou Onana,BEL,Belgium,MID,3000000,3000000,0.638,name+team,0.046,1.087,1.087,48815,Belgium,3000000,True,True,name_team_position,1.0,0.029,0.047,0.021,EGY,2026-06-15 21:00,70.819,0.038,0.043,0.027,0.0,0.055,0.081,0.037,-0.0253379265372593,0.026,45.147,0.41,0.41,IRN,2026-06-21 21:00,70.819,0.038,0.044,0.027,0.0,0.055,0.054,0.037,-0.0251593430980673,0.026,45.147,0.387,0.367,NZL,2026-06-27 05:00,70.819,0.035,0.04,0.025,0.0,0.055,0.048,0.035,-0.0266381410082369,0.026,45.147,0.344,0.31,1.141,amadou onana,belgium,MID,amadou onana|belgium|MID,amadou onana|belgium,amadou onana|belgium,41121,884,3000000,MID,False,
charles_vanhoutte__bel,Charles Vanhoutte,BEL,Belgium,MID,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48951,Belgium,2000000,True,True,unmatched,0.5405405405405406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48235,884,2000000,MID,False,
diego_moreira__bel,Diego Moreira,BEL,Belgium,MID,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49021,Belgium,2000000,True,True,unmatched,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42985,884,2000000,MID,False,
nicolas_raskin__bel,Nicolas Raskin,BEL,Belgium,MID,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49649,Belgium,2500000,True,True,unmatched,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50222,884,2500000,MID,False,
ibrahim_bayesh__irq,Ibrahim Bayesh,IRQ,Iraq,MID,2500000,2500000,0.874,name+team,0.068,0.991,0.991,49203,Iraq,2500000,True,True,name_team_position,1.0,0.027,0.039,0.024,NOR,2026-06-17 00:00,71.231,0.044,0.044,0.037,0.096,0.076,-0.005,0.048,-0.0369887662241174,0.055,62.22,0.376,0.376,FRA,2026-06-22 23:00,71.231,0.034,0.034,0.029,0.071,0.076,0.043,0.041,-0.0416957639370804,0.055,62.22,0.321,0.305,SEN,2026-06-26 21:00,71.231,0.036,0.036,0.03,0.076,0.076,0.047,0.043,-0.0408396275958037,0.055,62.22,0.343,0.309,1.041,ibrahim bayesh,iraq,MID,ibrahim bayesh|iraq|MID,ibrahim bayesh|iraq,bayesh ibrahim|iraq,52081,947,2500000,MID,False,
zidane_iqbal__irq,Zidane Iqbal,IRQ,Iraq,MID,2500000,2500000,0.633,name+team,0.032,0.536,0.536,49993,Iraq,2500000,True,True,name_team_position,1.0,0.023,0.029,0.017,NOR,2026-06-17 00:00,70.581,0.027,0.023,0.02,0.0,0.055,-0.004,0.034,-0.0265643538957255,0.026,44.685,0.201,0.201,FRA,2026-06-22 23:00,70.581,0.021,0.018,0.015,0.0,0.055,0.031,0.03,-0.0299447951971711,0.026,44.685,0.175,0.166,SEN,2026-06-26 21:00,70.581,0.022,0.019,0.016,0.0,0.055,0.034,0.031,-0.0293299407136539,0.026,44.685,0.188,0.169,0.564,zidane iqbal,iraq,MID,zidane iqbal|iraq|MID,zidane iqbal|iraq,iqbal zidane|iraq,41571,947,2500000,MID,False,
youssef_amyn__irq,Youssef Amyn,IRQ,Iraq,MID,2500000,2500000,0.69,name+team,0.044,1.122,1.122,49977,Iraq,2500000,True,True,name_team,1.0,0.055,0.03,0.074,NOR,2026-06-17 00:00,66.792,0.067,0.025,0.088,0.0,0.036,-0.004,0.036,-0.0273974544886867,0.033,46.086,0.435,0.435,FRA,2026-06-22 23:00,66.792,0.052,0.019,0.068,0.0,0.036,0.032,0.031,-0.0308839118319211,0.033,46.086,0.36,0.342,SEN,2026-06-26 21:00,66.792,0.054,0.02,0.071,0.0,0.036,0.035,0.031,-0.0302497745291488,0.033,46.086,0.383,0.344,1.178,youssef amyn,iraq,FWD,youssef amyn|iraq|FWD,youssef amyn|iraq,amyn youssef|iraq,52085,947,2500000,MID,False,
ali_jasim__irq,Ali Jasim,IRQ,Iraq,MID,3000000,3000000,0.875,name+team,0.069,1.029,1.029,48798,Iraq,3000000,True,True,name_team_position,1.0,0.027,0.044,0.021,NOR,2026-06-17 00:00,71.249,0.045,0.05,0.034,0.097,0.076,-0.005,0.048,-0.0370658830904933,0.055,62.35,0.392,0.392,FRA,2026-06-22 23:00,71.249,0.034,0.038,0.026,0.072,0.076,0.043,0.041,-0.0417826942941648,0.055,62.35,0.333,0.317,SEN,2026-06-26 21:00,71.249,0.036,0.04,0.027,0.077,0.076,0.047,0.043,-0.0409247730176614,0.055,62.35,0.356,0.32,1.081,ali jasim,iraq,MID,ali jasim|iraq|MID,ali jasim|iraq,ali jasim|iraq,46268,947,3000000,MID,False,
marko_farji__irq,Marko Farji,IRQ,Iraq,MID,2500000,2500000,0.491,name+team,0.02,0.329,0.329,49505,Iraq,2500000,True,True,name_team_position,1.0,0.019,0.027,0.016,NOR,2026-06-17 00:00,70.36,0.017,0.017,0.014,0.0,0.042,-0.003,0.027,-0.0205540618157583,0.009,34.575,0.122,0.122,FRA,2026-06-22 23:00,70.36,0.013,0.013,0.011,0.0,0.042,0.024,0.023,-0.0231696646550818,0.009,34.575,0.107,0.102,SEN,2026-06-26 21:00,70.36,0.014,0.014,0.012,0.0,0.042,0.026,0.024,-0.0226939234753221,0.009,34.575,0.116,0.105,0.346,marko farji,iraq,MID,marko farji|iraq|MID,marko farji|iraq,farji marko|iraq,52213,947,2500000,MID,False,
zaid_ismail__irq,Zaid Ismail,IRQ,Iraq,MID,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49988,Iraq,2500000,True,True,unmatched,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52179,947,2500000,MID,False,
hasan_abdulkareem__irq,Hasan Abdulkareem,IRQ,Iraq,MID,2000000,2000000,0.382,name+team,0.02,0.231,0.231,49174,Iraq,2000000,True,True,name_team_position,1.0,0.019,0.029,0.016,NOR,2026-06-17 00:00,70.36,0.014,0.014,0.011,0.0,0.033,-0.002,0.021,-0.0159572132330318,-0.004,26.842,0.087,0.087,FRA,2026-06-22 23:00,70.36,0.01,0.011,0.008,0.0,0.033,0.019,0.018,-0.0179878450669795,-0.004,26.842,0.074,0.07,SEN,2026-06-26 21:00,70.36,0.011,0.011,0.009,0.0,0.033,0.02,0.018,-0.0176185018433769,-0.004,26.842,0.082,0.074,0.243,hasan abdulkareem,iraq,MID,hasan abdulkareem|iraq|MID,hasan abdulkareem|iraq,abdulkareem hasan|iraq,52180,947,2000000,MID,False,
amir_al_ammari__irq,Amir Al Ammari,IRQ,Iraq,MID,3000000,3000000,0.9,name+team,0.074,1.065,1.065,48822,Iraq,3000000,True,True,name_team_position,1.0,0.028,0.043,0.023,NOR,2026-06-17 00:00,71.325,0.047,0.049,0.037,0.122,0.078,-0.005,0.049,-0.0381652401641307,0.058,64.199,0.406,0.406,FRA,2026-06-22 23:00,71.325,0.036,0.038,0.029,0.091,0.078,0.044,0.043,-0.0430219498223759,0.058,64.199,0.345,0.328,SEN,2026-06-26 21:00,71.325,0.038,0.04,0.03,0.096,0.078,0.048,0.044,-0.0421385829947265,0.058,64.199,0.368,0.332,1.119,amir al ammari,iraq,MID,amir al ammari|iraq|MID,amir al ammari|iraq,al amir ammari|iraq,40290,947,3000000,MID,False,
peter_gwargis__irq,Peter Gwargis,IRQ,Iraq,MID,2000000,2000000,0.432,name+team,0.02,0.272,0.272,49734,Iraq,2000000,True,True,name_team_position,1.0,0.019,0.027,0.016,NOR,2026-06-17 00:00,70.36,0.015,0.015,0.013,0.0,0.037,-0.002,0.023,-0.0180695048929744,0.002,30.396,0.101,0.101,FRA,2026-06-22 23:00,70.36,0.012,0.011,0.01,0.0,0.037,0.021,0.02,-0.0203689359605115,0.002,30.396,0.088,0.084,SEN,2026-06-26 21:00,70.36,0.012,0.012,0.01,0.0,0.037,0.023,0.021,-0.0199507019563272,0.002,30.396,0.096,0.087,0.286,peter gwargis,iraq,MID,peter gwargis|iraq|MID,peter gwargis|iraq,gwargis peter|iraq,36868,947,2000000,MID,False,
kevin_yakob__irq,Kevin Yakob,IRQ,Iraq,MID,2000000,2000000,0.431,name+team,0.02,0.269,0.269,49395,Iraq,2000000,True,True,name_team_position,1.0,0.019,0.027,0.015,NOR,2026-06-17 00:00,70.36,0.015,0.015,0.012,0.0,0.037,-0.002,0.023,-0.0180360428468763,0.002,30.339,0.1,0.1,FRA,2026-06-22 23:00,70.36,0.012,0.011,0.009,0.0,0.037,0.021,0.02,-0.0203312157087328,0.002,30.339,0.087,0.083,SEN,2026-06-26 21:00,70.36,0.012,0.012,0.01,0.0,0.037,0.023,0.021,-0.0199137562119636,0.002,30.339,0.096,0.086,0.283,kevin yakob,iraq,MID,kevin yakob|iraq|MID,kevin yakob|iraq,kevin yakob|iraq,36589,947,2000000,MID,False,
aimar_sher__irq,Aimar Sher,IRQ,Iraq,MID,2500000,2500000,0.492,name+team,0.02,0.327,0.327,48753,Iraq,2500000,True,True,name_team_position,1.0,0.019,0.027,0.015,NOR,2026-06-17 00:00,70.36,0.017,0.017,0.013,0.0,0.042,-0.003,0.027,-0.0205791583503319,0.009,34.617,0.122,0.122,FRA,2026-06-22 23:00,70.36,0.013,0.013,0.01,0.0,0.042,0.024,0.023,-0.0231979548439159,0.009,34.617,0.106,0.101,SEN,2026-06-26 21:00,70.36,0.014,0.014,0.011,0.0,0.042,0.026,0.024,-0.0227216327835948,0.009,34.617,0.116,0.104,0.344,aimar sher,iraq,MID,aimar sher|iraq|MID,aimar sher|iraq,aimar sher|iraq,37519,947,2500000,MID,False,
c_sar_yanis__pan,Cesar Yanis,PAN,Panama,MID,2000000,2000000,0.399,name+team,0.02,0.739,0.739,48946,Panama,2000000,True,True,name_team_position,1.0,0.044,0.06,0.035,GHA,2026-06-18 01:00,70.36,0.029,0.028,0.023,0.0,0.034,0.015,0.02,-0.0175295441768924,-0.002,28.053,0.233,0.233,CRO,2026-06-24 01:00,70.36,0.032,0.031,0.025,0.0,0.034,0.029,0.022,-0.0167096169877575,-0.002,28.053,0.278,0.264,ENG,2026-06-27 23:00,70.36,0.032,0.03,0.025,0.0,0.034,0.028,0.021,-0.0170242543925611,-0.002,28.053,0.269,0.242,0.78,cesar yanis,panama,MID,cesar yanis|panama|MID,cesar yanis|panama,cesar yanis|panama,52203,971,2000000,MID,False,
adalberto_carrasquilla__pan,Adalberto Carrasquilla,PAN,Panama,MID,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48734,Panama,2500000,True,True,unmatched,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36439,971,2500000,MID,False,
an_bal_godoy__pan,Anibal Godoy,PAN,Panama,MID,2500000,2500000,0.859,name+team,0.08,2.291,2.291,48838,Panama,2500000,True,True,name_team_position,1.0,0.057,0.079,0.046,GHA,2026-06-18 01:00,71.442,0.083,0.079,0.065,0.075,0.075,0.033,0.045,-0.0383347299219208,0.053,61.347,0.735,0.735,CRO,2026-06-24 01:00,71.442,0.092,0.088,0.073,0.084,0.075,0.063,0.048,-0.0365416606307889,0.053,61.347,0.853,0.81,ENG,2026-06-27 23:00,71.442,0.09,0.086,0.071,0.081,0.075,0.061,0.047,-0.0372297298592165,0.053,61.347,0.828,0.745,2.416,anibal godoy,panama,MID,anibal godoy|panama|MID,anibal godoy|panama,anibal godoy|panama,36442,971,2500000,MID,False,
cristian_mart_nez__pan,Cristian Martinez,PAN,Panama,MID,2500000,2500000,0.709,name+team,0.066,2.139,2.139,48967,Panama,2500000,True,True,name_team_position,1.0,0.065,0.093,0.053,GHA,2026-06-18 01:00,71.186,0.078,0.077,0.061,0.0,0.062,0.027,0.037,-0.0315473652590886,0.035,50.485,0.688,0.688,CRO,2026-06-24 01:00,71.186,0.087,0.086,0.069,0.0,0.062,0.052,0.039,-0.0300717682749072,0.035,50.485,0.796,0.756,ENG,2026-06-27 23:00,71.186,0.085,0.084,0.067,0.0,0.062,0.05,0.039,-0.0306380112435405,0.035,50.485,0.773,0.695,2.256,cristian martinez,panama,MID,cristian martinez|panama|MID,cristian martinez|panama,cristian martinez|panama,36446,971,2500000,MID,False,
yoel_barcenas__pan,Yoel Barcenas,PAN,Panama,MID,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49971,Panama,2000000,True,True,unmatched,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36447,971,2000000,MID,False,
emam_ashour__egy,Emam Ashour,EGY,Egypt,MID,2500000,2500000,0.774,name+team,0.054,1.521,1.521,49064,Egypt,2500000,True,True,name_team_position,1.0,0.037,0.076,0.031,BEL,2026-06-15 21:00,70.97,0.045,0.063,0.036,0.0,0.067,0.012,0.039,-0.0357654562873409,0.043,54.903,0.441,0.441,NZL,2026-06-22 03:00,70.97,0.051,0.072,0.041,0.0,0.067,0.053,0.041,-0.0332566783680104,0.043,54.903,0.551,0.523,IRN,2026-06-27 05:00,70.97,0.057,0.08,0.046,0.0,0.067,0.062,0.044,-0.0315528751380936,0.043,54.903,0.619,0.557,1.611,emam ashour,egypt,MID,emam ashour|egypt|MID,emam ashour|egypt,ashour emam|egypt,43616,973,2500000,MID,False,
marwan_ateya__egy,Marwan Ateya,EGY,Egypt,MID,3000000,3000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49522,Egypt,3000000,True,True,unmatched,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49743,973,3000000,MID,False,
