player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status,conditional_start_prob,appearance_prob,availability_prob,availability_risk,availability_status,round_specific_rotation_risk,start_security,start_probability_pct,start_status,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_method,offensive_fallback_applied,offensive_fallback_source,offensive_fallback_variant_a_base_ev,offensive_fallback_variant_b_base_ev,offensive_fallback_hybrid_base_ev,offensive_fallback_base_ev_lift,offensive_fallback_cap_reason,offensive_fallback_confidence,offensive_fallback_reason_flags,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team
jo_o_cancelo__por,João Cancelo,POR,Portugal,DEF,5000000,5000000,0.6523,transfermarkt_availability_split_2026_06_07,0.0593,2.933691,2.933691,49286,Portugal,5000000,True,True,name_team_position,1.0,0.007,0.012,0.003,COD,2026-06-17 19:00,74.36,0.015049,0.017203,0.002753,0.32615,0.053672,0.139644,0.057497,-0.038118,0.042868,48.1481,1.010405,1.010405,UZB,2026-06-23 19:00,74.36,0.017558,0.017203,0.002753,0.32615,0.053672,0.090893,0.058443,-0.036782,0.042868,48.1481,0.97899,0.930041,COL,2026-06-28 01:30,74.36,0.008547,0.009664,0.002753,0.231371,0.053672,0.063996,0.051938,-0.043485,0.042868,48.1481,0.653688,0.588319,2.643083,30532,585,5000000,DEF,False,,5.0,2.528765,0.996259,3.428601,2.528765,2.528765,0.45,True,1.35,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.6879,,0.852,medium_risk,medium_risk,,0.6523,65,rotation/usikker - Transfermarkt landshold,3.679321,3.428601,3.679321,appearance_scaled_then_base_capped,,,,,,,,,,joao cancelo,portugal,DEF,joao cancelo|portugal|DEF,joao cancelo|portugal,cancelo joao|portugal
n_lson_semedo__por,Nelson Semedo,POR,Portugal,DEF,4000000,4000000,0.5183,transfermarkt_availability_split_2026_06_07,0.047118,2.236732,2.236732,49635,Portugal,4000000,True,True,name_team_position,1.0,0.007,0.013,0.003,COD,2026-06-17 19:00,74.673,0.013944,0.014944,0.00287,0.25915,0.04304,0.10121,0.041672,-0.027627,0.017308,38.703016,0.791019,0.791019,UZB,2026-06-23 19:00,74.673,0.013944,0.014944,0.00287,0.25915,0.04304,0.065877,0.042358,-0.026659,0.017308,38.703016,0.75734,0.719473,COL,2026-06-28 01:30,74.673,0.008316,0.008953,0.001913,0.183841,0.04304,0.046382,0.037643,-0.031517,0.017308,38.703016,0.509894,0.458905,2.058253,33555,585,4000000,DEF,False,,4.0,1.969397,0.925187,2.563474,1.969397,1.969397,0.45,True,1.35,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.5739,,0.7233,medium_risk,medium_risk,,0.5183,52,rotation/usikker - Transfermarkt landshold,3.462149,2.563474,2.954096,appearance_scaled_then_base_capped,,,,,,,,,,nelson semedo,portugal,DEF,nelson semedo|portugal|DEF,nelson semedo|portugal,nelson semedo|portugal
diogo_dalot__por,Diogo Dalot,POR,Portugal,DEF,4000000,4000000,0.37,transfermarkt_availability_split_2026_06_07,0.033636,1.760034,1.760034,49025,Portugal,4000000,True,True,name_team_position,1.0,0.011,0.013,0.005,COD,2026-06-17 19:00,74.751,0.0148,0.01031,0.003554,0.185,0.030961,0.134231,0.055269,-0.036641,0.039268,27.65787,0.69145,0.69145,UZB,2026-06-23 19:00,74.751,0.0148,0.011103,0.003554,0.185,0.030961,0.08737,0.056178,-0.035357,0.039268,27.65787,0.649161,0.616703,COL,2026-06-28 01:30,74.751,0.008195,0.006534,0.003045,0.131239,0.030961,0.061515,0.049924,-0.041799,0.039268,27.65787,0.43849,0.394641,1.779101,35195,585,4000000,DEF,False,,4.0,1.702794,0.925187,1.829993,1.702794,1.702794,0.45,True,1.35,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.3845,,0.8924,medium_risk,medium_risk,,0.37,37,sjældent startende - Transfermarkt landshold,3.462149,1.829993,2.554191,appearance_scaled_then_base_capped,,,,,,,,,,diogo dalot,portugal,DEF,diogo dalot|portugal|DEF,diogo dalot|portugal,dalot diogo|portugal
nuno_tavares__por,Nuno Tavares,POR,Portugal,DEF,3500000,3500000,0.25,holdet_official_unmatched_default,0.022727,0.0,0.0,49673,Portugal,3500000,True,True,unmatched,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38872,585,3500000,DEF,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r_ben_dias__por,Ruben Dias,POR,Portugal,DEF,4000000,4000000,0.9454,transfermarkt_availability_split_2026_06_07,0.085945,3.669975,3.669975,49798,Portugal,4000000,True,True,name_team_position,1.0,0.009,0.021,0.003,COD,2026-06-17 19:00,75.33,0.02921,0.043406,0.006411,0.4727,0.079066,0.17059,0.070239,-0.046566,0.063448,71.021124,1.530474,1.530474,UZB,2026-06-23 19:00,75.33,0.031157,0.043406,0.006411,0.4727,0.079066,0.111036,0.071395,-0.044934,0.063448,71.021124,1.48539,1.41112,COL,2026-06-28 01:30,75.33,0.017252,0.026258,0.005342,0.335333,0.079066,0.078177,0.063447,-0.053121,0.063448,71.021124,0.998246,0.898421,4.01411,35657,585,4000000,DEF,False,,4.0,3.840015,0.925187,3.462149,3.840015,3.840015,0.45,True,1.35,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.9632,,0.9472,low_risk,low_risk,,0.9454,95,sikker starter - Transfermarkt landshold,3.462149,3.462149,3.462149,raw_for_likely_starter,,,,,,,,,,ruben dias,portugal,DEF,ruben dias|portugal|DEF,ruben dias|portugal,dias ruben|portugal
nuno_mendes__por,Nuno Mendes,POR,Portugal,DEF,4500000,4500000,0.88,transfermarkt_availability_split_2026_06_07,0.08,3.931415,3.931415,49672,Portugal,4500000,True,True,name_team_position,1.0,0.013,0.045,0.008,COD,2026-06-17 19:00,75.615,0.044246,0.08851,0.013486,0.44,0.073731,0.158789,0.06538,-0.043344,0.0556,66.5412,1.675186,1.675186,UZB,2026-06-23 19:00,75.615,0.045883,0.091321,0.013486,0.44,0.073731,0.103355,0.066456,-0.041826,0.0556,66.5412,1.640601,1.558571,COL,2026-06-28 01:30,75.615,0.024571,0.053666,0.010789,0.312136,0.073731,0.072769,0.059058,-0.049446,0.0556,66.5412,1.070162,0.963146,4.385949,40449,585,4500000,DEF,False,,4.5,4.196903,0.972569,3.60693,4.196903,4.196903,0.45,True,1.35,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.93,,0.8951,low_risk,medium_risk,low,0.6728,67,rotation/usikker - Transfermarkt landshold,3.60693,3.60693,3.60693,raw_for_likely_starter,,,,,,,,,,nuno mendes,portugal,DEF,nuno mendes|portugal|DEF,nuno mendes|portugal,mendes nuno|portugal
gon_alo_in_cio__por,Goncalo Inacio,POR,Portugal,DEF,4000000,4000000,0.3606,transfermarkt_availability_split_2026_06_07,0.032782,1.680874,1.680874,49142,Portugal,4000000,True,True,name_team_position,1.0,0.007,0.013,0.003,COD,2026-06-17 19:00,74.637,0.009654,0.009933,0.002119,0.1803,0.029665,0.134862,0.055528,-0.036813,0.039688,26.914102,0.650102,0.650102,UZB,2026-06-23 19:00,74.637,0.009654,0.009933,0.002119,0.1803,0.029665,0.087781,0.056442,-0.035523,0.039688,26.914102,0.605225,0.574964,COL,2026-06-28 01:30,74.637,0.005264,0.0062,0.001589,0.127905,0.029665,0.061804,0.050159,-0.041995,0.039688,26.914102,0.413155,0.37184,1.668482,41206,585,4000000,DEF,False,,4.0,1.596906,0.925187,1.783501,1.596906,1.596906,0.45,True,1.35,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.3841,,0.825,medium_risk,medium_risk,,0.3606,36,sjældent startende - Transfermarkt landshold,3.462149,1.783501,2.395359,appearance_scaled_then_base_capped,,,,,,,,,,goncalo inacio,portugal,DEF,goncalo inacio|portugal|DEF,goncalo inacio|portugal,goncalo inacio|portugal
tom_s_ara_jo__por,Tomas Araujo,POR,Portugal,DEF,3500000,3500000,0.2957,transfermarkt_availability_split_2026_06_07,0.026882,1.285761,1.285761,49900,Portugal,3500000,True,True,name_team_position,1.0,0.007,0.012,0.003,COD,2026-06-17 19:00,74.36,0.007423,0.007425,0.001358,0.14785,0.024439,0.096717,0.039823,-0.026401,0.01432,21.988252,0.493461,0.493461,UZB,2026-06-23 19:00,74.36,0.007423,0.007425,0.001358,0.14785,0.024439,0.062952,0.040477,-0.025475,0.01432,21.988252,0.461276,0.438212,COL,2026-06-28 01:30,74.36,0.004216,0.004767,0.001358,0.104885,0.024439,0.044323,0.035971,-0.030117,0.01432,21.988252,0.31176,0.280584,1.266497,41884,585,3500000,DEF,False,,3.5,1.212257,0.857855,1.3756,1.212257,1.212257,0.45,True,1.35,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.3439,,0.6,high_risk,high_risk,,0.2957,30,sjældent startende - Transfermarkt landshold,3.256408,1.3756,1.818385,appearance_scaled_then_base_capped,,,,,,,,,,tomas araujo,portugal,DEF,tomas araujo|portugal|DEF,tomas araujo|portugal,araujo tomas|portugal
antonio_silva__por,Antonio Silva,POR,Portugal,DEF,3500000,3500000,0.25,holdet_official_unmatched_default,0.022727,0.0,0.0,48855,Portugal,3500000,True,True,unmatched,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42978,585,3500000,DEF,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
renato_veiga__por,Renato Veiga,POR,Portugal,DEF,3500000,3500000,0.5821,transfermarkt_availability_split_2026_06_07,0.052918,2.441712,2.441712,49764,Portugal,3500000,True,True,name_team_position,1.0,0.007,0.013,0.003,COD,2026-06-17 19:00,74.668,0.015677,0.016129,0.003441,0.29105,0.048171,0.113931,0.04691,-0.0311,0.025768,43.464243,0.893538,0.893538,UZB,2026-06-23 19:00,74.668,0.015677,0.016129,0.003441,0.29105,0.048171,0.074157,0.047682,-0.03001,0.025768,43.464243,0.855626,0.812845,COL,2026-06-28 01:30,74.668,0.008548,0.010067,0.002581,0.206471,0.048171,0.052212,0.042374,-0.035478,0.025768,43.464243,0.575011,0.51751,2.324175,43619,585,3500000,DEF,False,,3.5,2.223893,0.857855,2.707936,2.223893,2.223893,0.45,True,1.35,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.603,,0.9008,medium_risk,medium_risk,,0.5821,58,rotation/usikker - Transfermarkt landshold,3.256408,2.707936,3.256408,appearance_scaled_then_base_capped,,,,,,,,,,renato veiga,portugal,DEF,renato veiga|portugal|DEF,renato veiga|portugal,renato veiga|portugal
mustafa_eskihella__tur,Mustafa Eskihellac,TUR,Tyrkiet,DEF,2000000,2000000,0.0394,transfermarkt_availability_split_2026_06_07,0.003582,0.291976,0.291976,49619,Tyrkiet,2000000,True,True,name_team_position,1.0,0.011,0.017,0.005,AUS,2026-06-14 06:00,74.545,0.000994,0.000897,0.00029,0.016193,0.00329,0.106826,0.041577,-0.035385,0.046024,2.937073,0.200322,0.200322,PAR,2026-06-20 06:00,74.545,0.00094,0.001002,0.000387,0.014775,0.00329,0.0641,0.045046,-0.032316,0.046024,2.937073,0.161102,0.153047,USA,2026-06-26 04:00,74.545,0.000759,0.000764,0.000387,0.010898,0.00329,0.060632,0.045044,-0.03342,0.046024,2.937073,0.146199,0.131579,0.507623,52130,586,2000000,DEF,True,,2.0,0.484948,0.118454,0.05612,0.484948,0.484948,0.45,True,1.35,,,,0.411,,,1.1204,,0.375,,,1.0718,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.05,,0.393,high_risk,high_risk,,0.0394,4,sjældent startende - Transfermarkt landshold,0.99706,0.05612,0.727422,appearance_scaled_then_base_capped,,,,,,,,,,mustafa eskihellac,turkiye,DEF,mustafa eskihellac|turkiye|DEF,mustafa eskihellac|turkiye,eskihellac mustafa|turkiye
mert_m_ld_r__tur,Mert Müldür,TUR,Tyrkiet,DEF,3000000,3000000,0.3893,transfermarkt_availability_split_2026_06_07,0.035391,1.452636,1.452636,49551,Tyrkiet,3000000,True,True,name_team_position,1.0,0.012,0.018,0.006,AUS,2026-06-14 06:00,74.819,0.010546,0.010578,0.003195,0.160002,0.032742,0.095051,0.036993,-0.031484,0.03544,29.127037,0.553467,0.553467,PAR,2026-06-20 06:00,74.819,0.010667,0.010112,0.003993,0.145987,0.032742,0.057035,0.040081,-0.028754,0.03544,29.127037,0.490562,0.466034,USA,2026-06-26 04:00,74.819,0.007828,0.00866,0.003993,0.10768,0.032742,0.05395,0.040079,-0.029737,0.03544,29.127037,0.380827,0.342744,1.424856,40476,586,3000000,DEF,False,,3.0,1.362245,0.71197,1.563114,1.362245,1.362245,0.45,True,1.35,,,,0.411,,,1.1204,,0.375,,,1.0718,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.4125,,0.8391,medium_risk,medium_risk,,0.3893,39,sjældent startende - Transfermarkt landshold,2.810634,1.563114,2.043368,appearance_scaled_then_base_capped,,,,,,,,,,mert muldur,turkiye,DEF,mert muldur|turkiye|DEF,mert muldur|turkiye,mert muldur|turkiye
ferdi_kadioglu__tur,Ferdi Kadioglu,TUR,Tyrkiet,DEF,3500000,3500000,0.918,transfermarkt_availability_split_2026_06_07,0.083455,2.846844,2.846844,49101,Tyrkiet,3500000,True,True,name_team_position,1.0,,,,AUS,2026-06-14 06:00,,,,,0.377298,,0.122552,0.047697,-0.040594,0.06016,,1.019871,1.019871,PAR,2026-06-20 06:00,,,,,0.34425,,0.073537,0.051678,-0.037073,0.06016,,0.905652,0.860369,USA,2026-06-26 04:00,,,,,0.253919,,0.069558,0.051675,-0.03834,0.06016,,0.701675,0.631507,2.627198,45554,586,3500000,DEF,False,,3.5,2.511747,0.857855,3.256408,2.511747,2.511747,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.5184,0.411,1.2113,1.1509,1.1204,0.4216,0.375,1.102,1.0729,1.0718,0.3572,0.2766,0.9901,0.9929,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.9439,,0.9214,low_risk,low_risk,,0.918,92,sikker starter - Transfermarkt landshold,3.256408,3.256408,3.256408,raw_for_likely_starter,,,,,,,,,,ferdi kadioglu,turkiye,DEF,ferdi kadioglu|turkiye|DEF,ferdi kadioglu|turkiye,ferdi kadioglu|turkiye
samet_akaydin__tur,Samet Akaydin,TUR,Tyrkiet,DEF,2500000,2500000,0.0974,transfermarkt_availability_split_2026_06_07,0.008855,0.386808,0.386808,49818,Tyrkiet,2500000,True,True,name_team_position,1.0,,,,AUS,2026-06-14 06:00,,,,,0.040031,,0.083383,0.032452,-0.027619,0.024952,,0.201236,0.201236,PAR,2026-06-20 06:00,,,,,0.036525,,0.050034,0.035161,-0.025224,0.024952,,0.165278,0.157014,USA,2026-06-26 04:00,,,,,0.026941,,0.047327,0.035159,-0.026086,0.024952,,0.140622,0.12656,0.507136,45714,586,2500000,DEF,False,,2.5,0.48481,0.4202,0.267027,0.48481,0.48481,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.5184,0.411,1.2113,1.1509,1.1204,0.4216,0.375,1.102,1.0729,1.0718,0.3572,0.2766,0.9901,0.9929,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.1006,,0.9091,medium_risk,medium_risk,,0.0974,10,sjældent startende - Transfermarkt landshold,1.919087,0.267027,0.727215,appearance_scaled_then_base_capped,,,,,,,,,,samet akaydin,turkiye,DEF,samet akaydin|turkiye|DEF,samet akaydin|turkiye,akaydin samet|turkiye
abdulkerim_bardakci__tur,Abdulkerim Bardakci,TUR,Tyrkiet,DEF,3000000,3000000,0.8864,transfermarkt_availability_split_2026_06_07,0.080582,2.596246,2.596246,48725,Tyrkiet,3000000,True,True,name_team_position,1.0,,,,AUS,2026-06-14 06:00,,,,,0.36431,,0.118427,0.046091,-0.039227,0.056452,,0.983225,0.983225,PAR,2026-06-20 06:00,,,,,0.3324,,0.071061,0.049938,-0.035825,0.056452,,0.872906,0.829261,USA,2026-06-26 04:00,,,,,0.245178,,0.067217,0.049935,-0.037049,0.056452,,0.675947,0.608352,2.532078,45001,586,3000000,DEF,False,,3.0,2.420838,0.71197,2.810634,2.420838,2.420838,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.5184,0.411,1.2113,1.1509,1.1204,0.4216,0.375,1.102,1.0729,1.0718,0.3572,0.2766,0.9901,0.9929,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.97,,0.7539,medium_risk,medium_risk,,0.8864,89,sandsynlig starter - Transfermarkt landshold,2.810634,2.810634,2.810634,raw_for_likely_starter,,,,,,,,,,abdulkerim bardakci,turkiye,DEF,abdulkerim bardakci|turkiye|DEF,abdulkerim bardakci|turkiye,abdulkerim bardakci|turkiye
evren_eren_elmali__tur,Evren Eren Elmali,TUR,Tyrkiet,DEF,2000000,2000000,0.5587,transfermarkt_availability_split_2026_06_07,0.050791,1.196831,1.196831,49084,Tyrkiet,2000000,True,True,name_team_position,1.0,,,,AUS,2026-06-14 06:00,,,,,0.229626,,0.085186,0.033154,-0.028217,0.026572,,0.621872,0.621872,PAR,2026-06-20 06:00,,,,,0.209512,,0.051115,0.035921,-0.02577,0.026572,,0.548764,0.521326,USA,2026-06-26 04:00,,,,,0.154536,,0.04835,0.035919,-0.02665,0.026572,,0.42417,0.381753,1.594806,48282,586,2000000,DEF,False,,2.0,1.524951,0.118454,0.795796,1.524951,1.524951,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.5184,0.411,1.2113,1.1509,1.1204,0.4216,0.375,1.102,1.0729,1.0718,0.3572,0.2766,0.9901,0.9929,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.6232,,0.7047,medium_risk,medium_risk,,0.5587,56,rotation/usikker - Transfermarkt landshold,0.99706,0.795796,0.99706,appearance_scaled_then_base_capped,,,,,,,,,,evren eren elmali,turkiye,DEF,evren eren elmali|turkiye|DEF,evren eren elmali|turkiye,elmali eren evren|turkiye
zeki_elik__tur,Zeki Celik,TUR,Tyrkiet,DEF,2500000,2500000,0.8552,transfermarkt_availability_split_2026_06_07,0.077745,2.346439,2.346439,49991,Tyrkiet,2500000,True,True,name_team_position,1.0,0.012,0.018,0.006,AUS,2026-06-14 06:00,74.819,0.023031,0.023101,0.006976,0.351487,0.071505,0.114168,0.044434,-0.037817,0.052624,63.611114,1.08964,1.08964,PAR,2026-06-20 06:00,74.819,0.023297,0.022082,0.008721,0.3207,0.071505,0.068506,0.048142,-0.034537,0.052624,63.611114,0.983519,0.934343,USA,2026-06-26 04:00,74.819,0.017097,0.018912,0.008721,0.236548,0.071505,0.0648,0.04814,-0.035718,0.052624,63.611114,0.746786,0.672107,2.819945,38948,586,2500000,DEF,False,,2.5,2.69609,0.4202,1.919087,2.69609,2.69609,0.45,True,1.35,,,,0.411,,,1.1204,,0.375,,,1.0718,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.8738,,0.939,low_risk,low_risk,,0.8552,86,sandsynlig starter - Transfermarkt landshold,1.919087,1.919087,1.919087,raw_for_likely_starter,,,,,,,,,,zeki celik,turkiye,DEF,zeki celik|turkiye|DEF,zeki celik|turkiye,celik zeki|turkiye
merih_demiral__tur,Merih Demiral,TUR,Tyrkiet,DEF,3000000,3000000,0.4349,transfermarkt_availability_split_2026_06_07,0.039536,1.680289,1.680289,49549,Tyrkiet,3000000,True,True,name_team_position,1.0,0.014,0.021,0.007,AUS,2026-06-14 06:00,75.636,0.01418,0.013655,0.00451,0.178744,0.036725,0.112233,0.04368,-0.037175,0.050884,32.894096,0.656689,0.656689,PAR,2026-06-20 06:00,75.636,0.014084,0.014092,0.005798,0.163087,0.036725,0.067345,0.047326,-0.033952,0.050884,32.894096,0.586247,0.556935,USA,2026-06-26 04:00,75.636,0.010737,0.011433,0.005155,0.120293,0.036725,0.063701,0.047324,-0.035112,0.050884,32.894096,0.458593,0.412733,1.701529,38836,586,3000000,DEF,False,,3.0,1.626357,0.71197,1.746207,1.626357,1.626357,0.45,True,1.35,,,,0.411,,,1.1204,,0.375,,,1.0718,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.4498,,0.905,medium_risk,medium_risk,,0.4349,43,sjældent startende - Transfermarkt landshold,2.810634,1.746207,2.439535,appearance_scaled_then_base_capped,,,,,,,,,,merih demiral,turkiye,DEF,merih demiral|turkiye|DEF,merih demiral|turkiye,demiral merih|turkiye
ozan_kabak__tur,Ozan Kabak,TUR,Tyrkiet,DEF,2500000,2500000,0.7852,transfermarkt_availability_split_2026_06_07,0.071382,2.033866,2.033866,49701,Tyrkiet,2500000,True,True,name_team_position,1.0,,,,AUS,2026-06-14 06:00,,,,,0.322717,,0.104823,0.040797,-0.034722,0.044224,,0.865099,0.865099,PAR,2026-06-20 06:00,,,,,0.29445,,0.062899,0.044202,-0.03171,0.044224,,0.767405,0.729035,USA,2026-06-26 04:00,,,,,0.217186,,0.059496,0.0442,-0.032794,0.044224,,0.592935,0.533642,2.225439,36953,586,2500000,DEF,False,,2.5,2.127776,0.4202,1.919087,2.127776,2.127776,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.5184,0.411,1.2113,1.1509,1.1204,0.4216,0.375,1.102,1.0729,1.0718,0.3572,0.2766,0.9901,0.9929,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.8597,,0.7521,medium_risk,medium_risk,,0.7852,79,sandsynlig starter - Transfermarkt landshold,1.919087,1.919087,1.919087,raw_for_likely_starter,,,,,,,,,,ozan kabak,turkiye,DEF,ozan kabak|turkiye|DEF,ozan kabak|turkiye,kabak ozan|turkiye
caglar_soyuncu__tur,Caglar Soyuncu,TUR,Tyrkiet,DEF,2500000,2500000,0.6135,transfermarkt_availability_split_2026_06_07,0.055773,0.0,0.0,50390,Tyrkiet,2500000,True,True,unmatched,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34229,586,2500000,DEF,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6504,,0.8382,medium_risk,medium_risk,,0.6135,61,rotation/usikker - Transfermarkt landshold,,,,,,,,,,,,,,,,,,,
david_alaba__aut,David Alaba,AUT,Østrig,DEF,3000000,3000000,0.4441,transfermarkt_availability_split_2026_06_07,0.040373,1.620052,1.620052,48991,Østrig,3000000,True,True,name_team_position,1.0,,,,JOR,2026-06-17 06:00,,,,,0.216055,,0.15398,0.082406,-0.053264,0.059332,,0.717775,0.717775,ARG,2026-06-22 19:00,,,,,0.083624,,0.080907,0.07042,-0.064973,0.059332,,0.329659,0.313176,ALG,2026-06-28 04:00,,,,,0.157522,,0.089891,0.073408,-0.062891,0.059332,,0.506288,0.45566,1.553722,26590,587,3000000,DEF,False,,3.0,1.486611,0.71197,1.783147,1.486611,1.486611,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.7083,0.4865,1.35,1.25,1.2223,0.1766,0.1883,0.75,0.8026,0.8198,0.439,0.3547,1.119,1.085,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.4649,,0.8725,medium_risk,medium_risk,,0.4441,44,sjældent startende - Transfermarkt landshold,2.810634,1.783147,2.229917,appearance_scaled_then_base_capped,,,,,,,,,,david alaba,austria,DEF,david alaba|austria|DEF,david alaba|austria,alaba david|austria
marco_friedl__aut,Marco Friedl,AUT,Østrig,DEF,2000000,2000000,0.4784,transfermarkt_availability_split_2026_06_07,0.043491,0.990883,0.990883,49493,Østrig,2000000,True,True,name_team_position,1.0,,,,JOR,2026-06-17 06:00,,,,,0.232742,,0.080852,0.043269,-0.027967,0.007408,,0.615594,0.615594,ARG,2026-06-22 19:00,,,,,0.090083,,0.042483,0.036977,-0.034116,0.007408,,0.250935,0.238388,ALG,2026-06-28 04:00,,,,,0.169688,,0.0472,0.038545,-0.033023,0.007408,,0.433444,0.390099,1.299973,33930,587,2000000,DEF,False,,2.0,1.244081,0.118454,0.681419,1.244081,1.244081,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.7083,0.4865,1.35,1.25,1.2223,0.1766,0.1883,0.75,0.8026,0.8198,0.439,0.3547,1.119,1.085,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.5562,,0.6,high_risk,high_risk,,0.4784,48,rotation/usikker - Transfermarkt landshold,0.99706,0.681419,0.99706,appearance_scaled_then_base_capped,,,,,,,,,,marco friedl,austria,DEF,marco friedl|austria|DEF,marco friedl|austria,friedl marco|austria
