player_id,player_name,team_id,position,recent_available_observations,recent_available_start_rate,historical_weighted_start_rate,neutral_injury_or_suspension_rows,old_conditional_start_prob,new_conditional_start_prob,old_start_prob,new_start_prob,old_start_prob_source,new_start_prob_source,context_override
rodrigo_de_paul__arg,Rodrigo de Paul,ARG,MID,2026-06-07:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0.7526,0,0.4678,0.2258,0.4553,0.2199,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
theo_hern_ndez__fra,Theo Hernandez,FRA,DEF,2026-06-04:played:start=1; 2026-03-29:in squad:start=0; 2026-03-26:played:start=1,0.6667,0.6884,2,0.6732,0.6732,0.6642,0.6642,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
firas_al_buraikan__ksa,Firas Al-Buraikan,KSA,FWD,2026-05-31:played:start=1; 2026-03-31:played:start=0; 2026-03-27:played:start=1,0.6667,0.778,3,0.7001,0.7001,0.6639,0.6584,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
craig_gordon__sco,Craig Gordon,SCO,GK,2026-06-06:in squad:start=0; 2026-05-30:played:start=1; 2025-11-18:played:start=1,0.6667,0.6442,51,0.6635,0.4868,0.6635,0.4868,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
a_ssa_mandi__alg,Aissa Mandi,ALG,DEF,2026-06-03:played:start=1; 2026-03-31:played:start=1; 2026-03-27:in squad:start=0,0.6667,0.8705,4,0.7278,0.7278,0.6633,0.6633,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
derrick_kohn__gha,Derrick Köhn,GHA,DEF,2026-03-30:played:start=1; 2026-03-27:played:start=1; 2025-11-18:in squad:start=0,0.6667,0.7875,0,0.7029,0.7029,0.6632,0.6632,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
evan_n_dicka__civ,Evan N'Dicka,CIV,DEF,2026-03-31:in squad:start=0; 2026-03-28:played:start=1; 2026-01-10:played:start=1,0.6667,0.7991,1,0.7064,0.7064,0.6561,0.6561,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jeremy_doku__bel,Jeremy Doku,BEL,FWD,2026-06-06:played:start=1; 2026-06-02:played:start=1; 2026-04-01:played:start=0,0.6667,0.7408,7,0.6889,0.6889,0.6557,0.6557,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
aaron_wan_bissaka__cod,Aaron Wan-Bissaka,COD,DEF,2026-06-03:played:start=0; 2026-03-31:played:start=1; 2026-01-06:played:start=1,0.6667,0.7366,0,0.6876,0.6876,0.655,0.655,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
john_stones__eng,John Stones,ENG,DEF,2026-06-06:played:start=1; 2026-03-27:in squad:start=0; 2025-11-16:played:start=1,0.6667,0.795,21,0.7024,0.7052,0.6546,0.6587,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
logan_costa__cpv,Logan Costa,CPV,DEF,2026-05-31:played:start=0; 2025-03-25:played:start=1; 2025-03-20:played:start=1,0.6667,0.777,8,0.6998,0.6998,0.6542,0.6542,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
robin_olsen__swe,Robin Olsen,SWE,GK,2025-09-08:played:start=1; 2025-09-05:played:start=1; 2025-06-10:in squad:start=0,0.6667,0.7767,2,0.6542,0.6542,0.6542,0.6542,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
mateo_kovacic__cro,Mateo Kovacic,CRO,MID,2026-06-02:played:start=1; 2025-10-12:played:start=1; 2025-10-09:in squad:start=0,0.6667,0.7585,19,0.6942,0.6942,0.653,0.653,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
idrissa_gana_gueye__sen,Idrissa Gana Gueye,SEN,MID,2026-03-31:played:start=0; 2026-03-28:played:start=1; 2026-01-18:played:start=1,0.6667,0.7795,3,0.7005,0.7005,0.6524,0.6524,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
son_heung_min__kor,Heung-Min Son,KOR,FWD,2026-06-04:played:start=0; 2026-05-31:played:start=1; 2026-03-31:played:start=1,0.6667,0.7796,13,0.7005,0.7005,0.6523,0.6523,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
khuliso_mudau__rsa,Khuliso Mudau,RSA,DEF,2026-05-29:in squad:start=0; 2026-03-31:played:start=1; 2026-03-27:played:start=1,0.6667,0.8995,0,0.7365,0.7365,0.652,0.652,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
dayot_upamecano__fra,Dayot Upamecano,FRA,DEF,2026-06-04:played:start=1; 2026-03-26:played:start=1; 2025-11-16:in squad:start=0,0.6667,0.7591,13,0.6944,0.6944,0.6508,0.6508,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
michael_amir_murillo__pan,Michael Amir Murillo,PAN,DEF,2026-06-06:played:start=1; 2026-06-04:played:start=0; 2026-05-31:played:start=1,0.6667,0.8078,13,0.7069,0.709,0.6507,0.654,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
aymeric_laporte__esp,Aymeric Laporte,ESP,DEF,2026-06-04:played:start=1; 2026-03-31:in squad:start=0; 2026-03-27:played:start=1,0.6667,0.8414,3,0.7191,0.7191,0.6506,0.6506,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
nizar_al_rashdan__jor,Nizar Al-Rashdan,JOR,MID,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=0,0.6667,0.7892,0,0.7034,0.7034,0.6498,0.6498,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
daniel_mu_oz__col,Daniel Muñoz,COL,DEF,2026-06-01:played:start=0; 2026-03-29:played:start=1; 2026-03-26:played:start=1,0.6667,0.7837,0,0.7018,0.7018,0.6497,0.6497,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,DEF,2026-03-30:played:start=0; 2026-03-27:played:start=1; 2025-11-14:played:start=1,0.6667,0.7322,7,0.6863,0.6863,0.6477,0.6477,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jo_o_cancelo__por,João Cancelo,POR,DEF,2026-06-06:played:start=1; 2026-03-31:played:start=1; 2026-03-29:played:start=0,0.6667,0.7375,15,0.6841,0.6879,0.6474,0.6523,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
andr_s_cubas__par,Andres Cubas,PAR,MID,2026-06-05:played:start=1; 2025-10-14:in squad:start=0; 2025-10-10:played:start=1,0.6667,0.8553,4,0.7198,0.7232,0.6474,0.6302,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sead_kolasinac__bih,Sead Kolasinac,BIH,DEF,2026-06-06:played:start=1; 2026-05-29:in squad:start=0; 2026-03-31:played:start=1,0.6667,0.7811,25,0.6967,0.701,0.6464,0.6526,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
michael_olise__fra,Michael Olise,FRA,FWD,2026-06-04:played:start=1; 2026-03-29:played:start=0; 2026-03-26:played:start=1,0.6667,0.6477,0,0.661,0.661,0.6455,0.6455,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lee_jae_sung__kor,Jae-Sung Lee,KOR,MID,2026-06-04:played:start=1; 2026-05-31:played:start=0; 2026-03-31:played:start=1,0.6667,0.7139,7,0.6808,0.6808,0.6446,0.6446,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
pedri__esp,Pedri,ESP,MID,2026-03-31:played:start=0; 2026-03-27:played:start=1; 2025-10-14:played:start=1,0.6667,0.7475,22,0.6909,0.6909,0.6444,0.6444,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
caleb_yirenkyi__gha,Caleb Yirenkyi,GHA,DEF,2026-06-02:played:start=0; 2026-03-30:played:start=1; 2026-03-27:played:start=1,0.6667,0.7259,0,0.6844,0.6844,0.6441,0.6441,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
oscar_bobb__nor,Oscar Bobb,NOR,MID,2026-06-01:played:start=1; 2026-03-31:played:start=0; 2026-03-27:played:start=1,0.6667,0.6452,8,0.6602,0.6602,0.6439,0.6439,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
maxim_de_cuyper__bel,Maxim De Cuyper,BEL,DEF,2026-06-06:played:start=0; 2026-06-02:played:start=1; 2026-04-01:played:start=1,0.6667,0.6516,1,0.6621,0.6621,0.6436,0.6436,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
duckens_nazon__hai,Duckens Nazon,HAI,FWD,2026-06-06:played:start=0; 2026-06-03:played:start=1; 2026-03-31:played:start=1,0.6667,0.6766,0,0.6786,0.6696,0.6435,0.6362,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jes_s_gallardo__mex,Jesus Gallardo,MEX,DEF,2026-06-05:played:start=1; 2026-05-31:played:start=0; 2026-05-23:played:start=1,0.6667,0.7084,0,0.6792,0.6792,0.6424,0.6424,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ali_abdi__tun,Ali Abdi,TUN,DEF,2026-06-06:in squad:start=0; 2026-06-01:played:start=1; 2026-03-31:played:start=1,0.6667,0.7209,5,0.6917,0.6829,0.6423,0.6355,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
xaver_schlager__aut,Xaver Schlager,AUT,MID,2026-06-01:played:start=1; 2026-03-31:played:start=1; 2026-03-27:in squad:start=0,0.6667,0.6984,26,0.6762,0.6762,0.6421,0.6421,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
amadou_onana__bel,Amadou Onana,BEL,MID,2026-06-06:played:start=1; 2026-06-02:played:start=1; 2026-04-01:played:start=0,0.6667,0.7696,7,0.6925,0.6976,0.6415,0.6486,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
bukayo_saka__eng,Bukayo Saka,ENG,FWD,2025-11-16:played:start=0; 2025-11-13:played:start=1; 2025-10-14:played:start=1,0.6667,0.7531,12,0.6926,0.6926,0.639,0.639,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jefferson_lerma__col,Jefferson Lerma,COL,MID,2026-06-01:in squad:start=0; 2026-03-29:played:start=1; 2026-03-26:played:start=1,0.6667,0.7561,2,0.6935,0.6935,0.6388,0.6388,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ramy_bensebaini__alg,Ramy Bensebaini,ALG,DEF,2026-06-03:in squad:start=0; 2026-03-31:played:start=1; 2026-03-27:played:start=1,0.6667,0.8477,12,0.721,0.721,0.6387,0.6387,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mohamed_rabie_hrimat__mar,Mohamed Rabie Hrimat,MAR,MID,2026-03-31:played:start=0; 2026-03-27:played:start=1; 2025-12-18:played:start=1,0.6667,0.9202,0,0.7427,0.7427,0.6387,0.6387,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
dean_donny_huijsen__esp,Dean Donny Huijsen,ESP,DEF,2026-03-31:played:start=1; 2026-03-27:in squad:start=0; 2025-09-07:played:start=1,0.6667,0.7368,4,0.6877,0.6877,0.6377,0.6377,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
torbjorn_heggem__nor,Torbjørn Heggem,NOR,DEF,2026-06-01:played:start=1; 2026-03-31:played:start=0; 2026-03-27:played:start=1,0.6667,0.6237,0,0.6538,0.6538,0.6376,0.6376,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
zeno_debast__bel,Zeno Debast,BEL,DEF,2026-04-01:played:start=0; 2026-03-28:played:start=1; 2025-10-13:played:start=1,0.6667,0.6286,4,0.6552,0.6552,0.6368,0.6368,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
romano_schmid__aut,Romano Schmid,AUT,MID,2026-06-01:played:start=1; 2026-03-31:played:start=0; 2026-03-27:played:start=1,0.6667,0.6324,0,0.6564,0.6564,0.6361,0.6361,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ali_jasim__irq,Ali Jasim,IRQ,MID,2026-06-04:played:start=1; 2026-04-01:played:start=0; 2025-12-12:played:start=1,0.6667,0.669,0,0.6674,0.6674,0.6349,0.6349,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alexis_mac_allister__arg,Alexis Mac Allister,ARG,MID,2026-06-07:played:start=0; 2026-03-31:played:start=1; 2026-03-27:played:start=1,0.6667,0.7157,4,0.6814,0.6814,0.6336,0.6336,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
vitinha__por,Vitinha,POR,MID,2026-03-31:played:start=1; 2026-03-29:played:start=0; 2025-11-16:played:start=1,0.6667,0.598,3,0.6461,0.6461,0.6332,0.6243,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jamiro_monteiro__cpv,Jamiro Monteiro,CPV,MID,2026-05-31:played:start=1; 2025-11-18:played:start=0; 2025-11-13:played:start=1,0.6667,0.7341,2,0.6869,0.6869,0.6323,0.6323,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
riyad_mahrez__alg,Riyad Mahrez,ALG,FWD,2026-06-03:played:start=1; 2026-03-31:played:start=0; 2026-03-27:played:start=1,0.6667,0.8132,1,0.7106,0.7106,0.6319,0.6319,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sebastian_berhalter__usa,Sebastian Berhalter,USA,MID,2026-06-06:played:start=0; 2026-05-31:played:start=1; 2026-03-31:played:start=1,0.6667,0.6133,0,0.6674,0.6507,0.6315,0.6178,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
juli_n_lvarez__arg,Julian Alvarez,ARG,FWD,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-10-15:in squad:start=0,0.6667,0.6868,0,0.6727,0.6727,0.6306,0.6306,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ghislain_konan__civ,Ghislain Konan,CIV,DEF,2026-06-04:played:start=1; 2026-03-31:played:start=1; 2026-03-28:played:start=0,0.6667,0.7612,3,0.695,0.695,0.63,0.63,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
elye_wahi__civ,Elye Wahi,CIV,FWD,2026-06-04:played:start=1; 2026-03-31:played:start=1; 2026-03-28:in squad:start=0,0.6667,0.6761,0,0.6695,0.6695,0.6294,0.6294,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
antoine_semenyo__gha,Antoine Semenyo,GHA,FWD,2026-06-02:in squad:start=0; 2026-03-30:played:start=1; 2026-03-27:played:start=1,0.6667,0.7584,0,0.6942,0.6942,0.6286,0.6286,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,2026-06-07:played:start=1; 2025-11-14:played:start=1; 2025-10-15:played:start=0,0.6667,0.605,10,0.6482,0.6482,0.6282,0.6282,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
marc_gu_hi__eng,Marc Guehi,ENG,DEF,2026-06-06:played:start=1; 2026-03-31:played:start=1; 2025-10-14:in squad:start=0,0.6667,0.7377,4,0.6829,0.688,0.628,0.6351,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
der_milit_o__bra,Eder Militão,BRA,DEF,2025-11-18:played:start=1; 2025-11-15:played:start=1; 2025-10-14:in squad:start=0,0.6667,0.6706,21,0.6678,0.6678,0.6273,0.6273,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
noussair_mazraoui__mar,Noussair Mazraoui,MAR,DEF,2026-06-02:played:start=1; 2026-03-31:in squad:start=0; 2026-03-27:played:start=1,0.6667,0.8753,27,0.7293,0.7293,0.6272,0.6272,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alex_paulsen__nzl,Alex Paulsen,NZL,GK,2026-06-06:played:start=0; 2026-06-03:played:start=1; 2026-03-30:played:start=1,0.6667,0.3324,0,0.6271,0.5912,0.6271,0.5912,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
victor_lindel_f__swe,Victor Lindelöf,SWE,DEF,2026-06-01:played:start=0; 2026-03-31:played:start=1; 2026-03-26:played:start=1,0.6667,0.7725,4,0.6984,0.6984,0.6257,0.6257,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hossein_kanaani__irn,Hossein Kanaani,IRN,DEF,2026-06-04:played:start=0; 2026-05-29:played:start=1; 2026-03-27:played:start=1,0.6667,0.6724,19,0.6684,0.6684,0.6257,0.6257,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
diogo_costa__por,Diogo Costa,POR,GK,2026-06-06:in squad:start=0; 2025-11-16:played:start=1; 2025-11-13:played:start=1,0.6667,0.831,4,0.6249,0.6244,0.6249,0.6244,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
an_bal_godoy__pan,Anibal Godoy,PAN,MID,2026-03-31:played:start=1; 2026-03-27:played:start=0; 2025-11-19:played:start=1,0.6667,0.7653,10,0.6962,0.6962,0.6249,0.6321,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
josip_stani_i__cro,Josip Stanisic,CRO,DEF,2026-06-02:played:start=1; 2026-04-01:played:start=1; 2026-03-26:played:start=0,0.6667,0.6259,8,0.6544,0.6544,0.6248,0.6248,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
weston_mckennie__usa,Weston McKennie,USA,MID,2026-06-06:played:start=1; 2026-05-31:played:start=0; 2026-03-31:played:start=1,0.6667,0.8695,9,0.7254,0.7275,0.6238,0.6257,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,2026-06-05:played:start=1; 2026-06-02:played:start=1; 2026-03-31:in squad:start=0,0.6667,0.6568,8,0.6599,0.6637,0.6238,0.6285,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
tae_seok_lee__kor,Tae-Seok Lee,KOR,DEF,2026-06-04:played:start=1; 2026-05-31:in squad:start=0; 2026-03-31:played:start=1,0.6667,0.5924,0,0.6444,0.6444,0.6236,0.6236,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=0,0.6667,0.7273,0,0.6848,0.6848,0.6235,0.6235,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
adalberto_carrasquilla__pan,Adalberto Carrasquilla,PAN,MID,2026-03-31:played:start=1; 2026-03-27:played:start=0; 2025-11-19:played:start=1,0.6667,0.8426,3,0.7195,0.7195,0.6226,0.6309,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
tahith_chong__cuw,Tahith Chong,CUW,MID,2026-05-30:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=0,0.6667,0.619,4,0.6524,0.6524,0.6207,0.6207,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
theo_bongonda__cod,Theo Bongonda,COD,MID,2026-06-03:in squad:start=0; 2026-03-31:played:start=1; 2026-01-06:played:start=1,0.6667,0.6333,7,0.6567,0.6567,0.6207,0.6207,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hakim_ziyech__mar,Hakim Ziyech,MAR,MID,2024-09-09:played:start=0; 2024-09-06:played:start=1; 2024-06-11:played:start=1,0.6667,0.8448,11,0.7201,0.7201,0.6195,0.6195,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
i_smail_y_ksek__tur,Ismail Yüksek,TUR,MID,2026-06-06:played:start=1; 2026-06-01:in squad:start=0; 2026-03-31:played:start=1,0.6667,0.6043,2,0.6412,0.648,0.6189,0.6264,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ryan_thomas__nzl,Ryan Thomas,NZL,MID,2026-03-30:played:start=0; 2026-03-27:played:start=1; 2025-10-14:played:start=1,0.6667,0.8421,26,0.7193,0.7193,0.6186,0.6186,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
riechedly_bazoer__cuw,Riechedly Bazoer,CUW,DEF,2026-05-30:played:start=1; 2026-03-31:in squad:start=0; 2026-03-27:played:start=1,0.6667,0.5899,2,0.6436,0.6436,0.6173,0.6173,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ko_itakura__jpn,Ko Itakura,JPN,DEF,2026-05-31:played:start=1; 2025-11-18:played:start=1; 2025-11-14:in squad:start=0,0.6667,0.717,10,0.6818,0.6818,0.6165,0.6165,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
wataru_endo__jpn,Wataru Endo,JPN,MID,2026-05-31:played:start=1; 2025-11-18:played:start=1; 2025-11-14:in squad:start=0,0.6667,0.6867,8,0.6727,0.6727,0.6163,0.6163,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ibrahima_konat__fra,Ibrahima Konate,FRA,DEF,2026-06-04:played:start=1; 2026-03-29:in squad:start=0; 2026-03-26:played:start=1,0.6667,0.5567,5,0.6337,0.6337,0.6158,0.6158,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,2026-06-05:in squad:start=0; 2026-03-31:played:start=1; 2026-03-27:played:start=1,0.6667,0.5238,0,0.6349,0.6238,0.6144,0.6047,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hannes_delcroix__hai,Hannes Delcroix,HAI,DEF,2026-06-06:played:start=1; 2026-06-03:played:start=0; 2026-03-31:played:start=1,0.6667,0.6402,0,0.6393,0.6587,0.6132,0.6346,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
