player_name,team_id,old_start_prob,new_start_prob,conditional_start_prob,availability_prob,availability_risk,appearance_prob,round_specific_rotation_risk,start_signal_context_note,old_start_prob_source,new_start_prob_source
Mohammad Ghorbani,IRN,0.0884,0.0884,0.0935,0.8423,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Saman Ghoddos,IRN,0.861,0.861,0.9354,0.7729,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Hans Vanaken,BEL,0.5081,0.5081,0.5908,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Youri Tielemans,BEL,0.6432,0.6432,0.6652,0.9055,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kevin De Bruyne,BEL,0.9117,0.9117,0.97,0.8282,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Axel Witsel,BEL,0.3823,0.3823,0.4365,0.645,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nicolas Raskin,BEL,0.6577,0.6577,0.6771,0.9183,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ali Jasim,IRQ,0.6372,0.6372,0.6693,0.863,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Amadou Onana,BEL,0.6415,0.6415,0.6925,0.7896,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Zidane Iqbal,IRQ,0.301,0.301,0.3472,0.6191,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Diego Moreira,BEL,0.0453,0.0453,0.05,0.7306,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ibrahim Bayesh,IRQ,0.8734,0.8734,0.9537,0.7592,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Marko Farji,IRQ,0.5465,0.5465,0.6354,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Zaid Ismail,IRQ,0.3868,0.3868,0.4018,0.8927,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Hasan Abdulkareem,IRQ,0.0529,0.0529,0.0616,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Aimar Sher,IRQ,0.563,0.563,0.6546,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Peter Gwargis,IRQ,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kevin Yakob,IRQ,0.0832,0.0832,0.0967,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Youssef Amyn,IRQ,0.551,0.551,0.6113,0.7185,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Cesar Yanis,PAN,0.2796,0.2796,0.3059,0.7546,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Adalberto Carrasquilla,PAN,0.6226,0.6226,0.7195,0.6155,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Anibal Godoy,PAN,0.6249,0.6249,0.6962,0.7072,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Yoel Barcenas,PAN,0.4187,0.4187,0.4703,0.6867,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jose Luis Rodriguez Francis,PAN,0.6131,0.6131,0.6632,0.7841,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Carlos Harvey,PAN,0.555,0.555,0.6453,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Marwan Ateya,EGY,0.8808,0.8808,0.9541,0.7804,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohanad Lasheen,EGY,0.4802,0.4802,0.5583,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Hamdy Fathy,EGY,0.8541,0.8541,0.9238,0.7845,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mahmoud Saber,EGY,0.0571,0.0571,0.0604,0.8462,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ibrahim Adel,EGY,0.0562,0.0562,0.0653,0.6046,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Haissem Hassan,EGY,0.047,0.047,0.05,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Emam Ashour,EGY,0.784,0.784,0.8991,0.634,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohamed Rabie Hrimat,MAR,0.6387,0.6387,0.7427,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nabil 'Dunga' Emad,EGY,0.2557,0.2557,0.2974,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mostafa Ziko,EGY,0.0456,0.0456,0.05,0.75,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Hakim Ziyech,MAR,0.6195,0.6195,0.7201,0.6007,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Sofyan Amrabat,MAR,0.3921,0.3921,0.4447,0.6624,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Oussama Targhalline,MAR,0.0434,0.0434,0.05,0.6201,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Pape Matar Sarr,SEN,0.1058,0.1058,0.1171,0.7234,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Eliesse Ben Seghir,MAR,0.1154,0.1154,0.1342,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Bilal El Khannouss,MAR,0.5176,0.5176,0.5835,0.6773,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Azzedine Ounahi,MAR,0.3946,0.3946,0.4536,0.6282,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Neil El Aynaoui,MAR,0.8465,0.8465,0.97,0.6362,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ismael Saibari,MAR,0.7891,0.7891,0.8961,0.6588,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Lamine Camara,SEN,0.5487,0.5487,0.6151,0.6916,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ibrahim Mbaye,SEN,0.2706,0.2706,0.2858,0.8479,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Bara Sapoko Ndiaye,SEN,0.8851,0.8851,0.97,0.75,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Habib Diarra,SEN,0.5911,0.5911,0.6496,0.743,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Pathe Ciss,SEN,0.2564,0.2564,0.2833,0.7291,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Pape Alassane Gueye,SEN,0.3786,0.3786,0.4248,0.6894,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Iliman Ndiaye,SEN,0.8253,0.8253,0.9147,0.7207,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ismaila Sarr,SEN,0.6015,0.6015,0.6526,0.768,medium_risk,0.768,medium,Existing raw country start-security row is 0.6015 with base_start_score 0.6526; canonical availability split over-promoted him to probable starter.,transfermarkt_availability_split_2026_06_05+context_override,transfermarkt_availability_split_2026_06_05+context_override
Idrissa Gana Gueye,SEN,0.6527,0.6527,0.7007,0.8043,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mortadha Ben Ouanes,TUN,0.275,0.275,0.3197,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Khalil Ayari,TUN,0.2989,0.2989,0.3165,0.8418,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Anis Ben Slimane,TUN,0.5497,0.5497,0.6392,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ismael Gharbi,TUN,0.6076,0.6076,0.6405,0.8532,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Hannibal Mejbri,TUN,0.8059,0.8059,0.9124,0.6664,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Rani Khedira,TUN,0.9119,0.9119,0.97,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ellyes Skhiri,TUN,0.8689,0.8689,0.97,0.7022,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Sebastian Tounekti,TUN,0.2625,0.2625,0.3052,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Elias Saad,TUN,0.3418,0.3418,0.392,0.6347,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nasser Al-Dawsari,KSA,0.5671,0.5671,0.6374,0.6847,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Elias Achouri,TUN,0.5943,0.5943,0.6886,0.6088,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ayman Yahya Salem,KSA,0.3433,0.3433,0.3992,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Musab Al-Juwayr,KSA,0.6246,0.6246,0.6875,0.7389,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ziyad Al-Johani,KSA,0.3533,0.3533,0.4108,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Salem Al-Dawsari,KSA,0.9032,0.9032,0.9655,0.8155,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohamed Kanno,KSA,0.8439,0.8439,0.943,0.6997,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Abdullah Al-Khaibari,KSA,0.3625,0.3625,0.4215,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ahmed Fathi,QAT,0.4166,0.4166,0.4702,0.6745,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Abdulaziz Hatim Mohammed,QAT,0.3565,0.3565,0.4049,0.6585,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Assim Madibo,QAT,0.5407,0.5407,0.6107,0.6728,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Karim Boudiaf,QAT,0.5858,0.5858,0.6811,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohamed Al-Mannai,QAT,0.5964,0.5964,0.6171,0.9044,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jassem Gaber,QAT,0.56,0.56,0.6294,0.6848,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohammed Waad,QAT,0.5569,0.5569,0.6176,0.7191,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ben Doak,SCO,0.8408,0.8408,0.9382,0.7034,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Lewis Ferguson,SCO,0.5651,0.5651,0.6145,0.7703,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Scott McTominay,SCO,0.9326,0.9326,0.97,0.89,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ryan Christie,SCO,0.6346,0.6346,0.661,0.8857,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
John McGinn,SCO,0.6947,0.6947,0.7267,0.8743,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kenny McLean,SCO,0.5621,0.5621,0.6068,0.7892,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Marcelo Flores,CAN,0.4638,0.4638,0.5,0.7934,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Tajon Buchanan,CAN,0.8726,0.8726,0.9259,0.8353,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ismael Kone,CAN,0.8597,0.8597,0.9143,0.8293,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Liam Millar,CAN,0.5104,0.5104,0.5817,0.65,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mathieu Choiniere,CAN,0.3261,0.3261,0.3342,0.9303,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ali Ahmed,CAN,0.3963,0.3963,0.4226,0.8224,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nathan Saliba,CAN,0.5501,0.5501,0.593,0.793,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Niko Sigur,CAN,0.6475,0.6475,0.6714,0.8984,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Billy Gilmour,SCO,0.6729,0.6729,0.683,0.9581,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jonathan Osorio,CAN,0.1223,0.1223,0.1299,0.8344,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Odildzhon Khamrobekov,UZB,0.939,0.939,0.9681,0.9142,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Akmal Mozgovoy,UZB,0.0709,0.0709,0.0807,0.6549,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jamshid Iskanderov,UZB,0.0451,0.0451,0.05,0.7191,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Oston Urunov,UZB,0.8312,0.8312,0.886,0.8232,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Aziz Ganiev,UZB,0.7351,0.7351,0.8547,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Alisher Odilov,UZB,0.2457,0.2457,0.2971,0.5058,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Umarali Rakhmonaliyev,UZB,0.044,0.044,0.05,0.6575,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohammad Abu 'Shararh' Zrayq,JOR,0.0475,0.0475,0.0518,0.7651,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Otabek Shukurov,UZB,0.9108,0.9108,0.9669,0.8344,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ibrokhim Ibrokhimov,UZB,0.0464,0.0464,0.05,0.7934,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Dostonbek Khamdamov,UZB,0.0671,0.0671,0.078,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohammad Al-Dawoud,JOR,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Yousef Qashi,JOR,0.8559,0.8559,0.97,0.6638,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nathanael Mbuku,COD,0.3424,0.3424,0.3775,0.735,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Telmo Arcanjo,CPV,0.5432,0.5432,0.6118,0.6799,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kevin Lenini Pina,CPV,0.6738,0.6738,0.7275,0.7889,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Laros Duarte,CPV,0.294,0.294,0.3156,0.8048,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Deroy Duarte,CPV,0.3704,0.3704,0.3934,0.8327,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jamiro Monteiro,CPV,0.6323,0.6323,0.6869,0.7731,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Yannick Semedo,CPV,0.3444,0.3444,0.4004,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohammad Abu Hasheesh,JOR,0.3455,0.3455,0.3561,0.9146,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nizar Al-Rashdan,JOR,0.6493,0.6493,0.7039,0.7782,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Noor Al-Rawabdeh,JOR,0.8283,0.8283,0.9316,0.6834,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ibrahim Saadeh,JOR,0.3269,0.3269,0.3467,0.8368,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Amer Jamous,JOR,0.3364,0.3364,0.3498,0.8907,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mahmoud Al-Mardi,JOR,0.5968,0.5968,0.6634,0.7129,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mohannad Abu Taha,JOR,0.6259,0.6259,0.6866,0.7475,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mousa Tamari,JOR,0.8437,0.8437,0.948,0.6855,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ali Azaizeh,JOR,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Morten Thorsby,NOR,0.3142,0.3142,0.3524,0.6903,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Patrick Berg,NOR,0.3558,0.3558,0.3655,0.9243,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Martin Ødegaard,NOR,0.8841,0.8841,0.97,0.7471,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Jens Petter Hauge,NOR,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Andreas Schjelderup,NOR,0.3333,0.3333,0.4545,0.7857,medium_risk,0.7333,medium,"Transfermarkt usage supplied for audit: squad 15, starts 5, substitutions on 6, unused bench 4; appearance is high but start rate is not.",transfermarkt_availability_split_2026_06_05+context_override,transfermarkt_availability_split_2026_06_05+context_override
Sander Berge,NOR,0.934,0.934,0.9597,0.9236,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
