player_id,player_name,team_id,position,match_no,opponent,start_prob,appearance_prob_used,old_on_pitch_ev,new_on_pitch_ev,old_result_ev,new_result_ev,old_team_scores_ev,new_team_scores_ev,old_opponent_scores_ev,new_opponent_scores_ev,old_weighted_match_ev,new_weighted_match_ev,repair_reason
leandro_trossard__bel,Leandro Trossard,BEL,FWD,1,EGY,0.5943,0.695733,0.033488,0.033488,0.098204,0.098204,0.050057,0.069573,-0.03441,-0.055659,1.265018,1.263285,rebuilt_from_match_context_and_appearance_prob
leandro_trossard__bel,Leandro Trossard,BEL,FWD,2,IRN,0.5943,0.695733,0.033488,0.033488,0.074169,2.426092,0.050058,0.069573,-0.034168,-0.055659,1.396483,3.628933,rebuilt_from_match_context_and_appearance_prob
leandro_trossard__bel,Leandro Trossard,BEL,FWD,3,NZL,0.5943,0.695733,0.033488,0.033488,0.064888,2.122474,0.047942,0.069573,-0.03618,-0.055659,1.192757,3.046522,rebuilt_from_match_context_and_appearance_prob
remo_freuler__sui,Remo Freuler,SUI,MID,1,QAT,0.9381,0.9381,0.062572,0.062572,0.167548,0.167548,0.080677,0.09381,-0.064821,-0.075048,1.679813,1.682719,rebuilt_from_match_context_and_appearance_prob
remo_freuler__sui,Remo Freuler,SUI,MID,2,BIH,0.9381,0.9381,0.062572,0.062572,0.126775,3.169371,0.086442,0.09381,-0.059462,-0.075048,1.633219,4.515878,rebuilt_from_match_context_and_appearance_prob
remo_freuler__sui,Remo Freuler,SUI,MID,3,CAN,0.9381,0.9381,0.062572,0.062572,0.121013,3.025373,0.085002,0.09381,-0.060963,-0.075048,1.097123,3.706297,rebuilt_from_match_context_and_appearance_prob
nicol_s_tagliafico__arg,Nicolas Tagliafico,ARG,DEF,1,ALG,0.8693,0.8693,0.054316,0.054316,0.147835,0.147835,0.061051,0.08693,-0.042069,-0.069544,1.450335,1.448739,rebuilt_from_match_context_and_appearance_prob
nicol_s_tagliafico__arg,Nicolas Tagliafico,ARG,DEF,2,AUT,0.8693,0.8693,0.054316,0.054316,0.089543,7.395309,0.061055,0.08693,-0.042779,-0.069544,1.113432,8.053065,rebuilt_from_match_context_and_appearance_prob
nicol_s_tagliafico__arg,Nicolas Tagliafico,ARG,DEF,3,JOR,0.8693,0.8693,0.054316,0.054316,0.081403,6.723079,0.05902,0.08693,-0.044125,-0.069544,1.35182,7.33157,rebuilt_from_match_context_and_appearance_prob
c_sar_montes__mex,Cesar Montes,MEX,DEF,1,RSA,0.72,0.94,0.0628,0.0628,0.147991,0.147991,0.070301,0.094,-0.047156,-0.0752,1.913721,1.909376,rebuilt_from_match_context_and_appearance_prob
c_sar_montes__mex,Cesar Montes,MEX,DEF,2,KOR,0.72,0.94,0.0628,0.0628,0.10043,8.00927,0.06905,0.094,-0.048038,-0.0752,1.417863,8.929159,rebuilt_from_match_context_and_appearance_prob
c_sar_montes__mex,Cesar Montes,MEX,DEF,3,CZE,0.72,0.94,0.0628,0.0628,0.080347,6.407698,0.06403,0.094,-0.052907,-0.0752,1.118005,6.81953,rebuilt_from_match_context_and_appearance_prob
john_yeboah__ecu,John Yeboah,ECU,MID,1,CIV,0.8633,0.8649,0.053788,0.053788,0.082847,0.082847,0.070533,0.08649,-0.062146,-0.069192,1.396046,1.404957,rebuilt_from_match_context_and_appearance_prob
john_yeboah__ecu,John Yeboah,ECU,MID,2,CUW,0.8633,0.8649,0.053788,0.053788,0.121259,10.218361,0.080433,0.08649,-0.052973,-0.069192,2.768107,12.3507,rebuilt_from_match_context_and_appearance_prob
john_yeboah__ecu,John Yeboah,ECU,MID,3,GER,0.8633,0.8649,0.053788,0.053788,0.098993,8.34196,0.075487,0.08649,-0.059018,-0.069192,0.664537,8.083953,rebuilt_from_match_context_and_appearance_prob
florian_wirtz__ger,Florian Wirtz,GER,MID,1,CUW,0.924,0.924,0.06088,0.06088,0.216429,0.216429,0.078243,0.0924,-0.048013,-0.07392,1.663231,1.651481,rebuilt_from_match_context_and_appearance_prob
florian_wirtz__ger,Florian Wirtz,GER,MID,2,CIV,0.924,0.924,0.06088,0.06088,0.111543,9.737666,0.076586,0.0924,-0.05177,-0.07392,1.284394,10.423192,rebuilt_from_match_context_and_appearance_prob
florian_wirtz__ger,Florian Wirtz,GER,MID,3,ECU,0.924,0.924,0.06088,0.06088,0.088235,7.702926,0.069926,0.0924,-0.057265,-0.07392,0.94705,7.805509,rebuilt_from_match_context_and_appearance_prob
jonathan_tah__ger,Jonathan Tah,GER,DEF,1,CUW,0.8434,0.8434,0.051208,0.051208,0.19755,0.19755,0.071418,0.08434,-0.043825,-0.067472,1.769736,1.759011,rebuilt_from_match_context_and_appearance_prob
jonathan_tah__ger,Jonathan Tah,GER,DEF,2,CIV,0.8434,0.8434,0.051208,0.051208,0.101813,8.888255,0.069905,0.08434,-0.047253,-0.067472,1.076078,9.417704,rebuilt_from_match_context_and_appearance_prob
jonathan_tah__ger,Jonathan Tah,GER,DEF,3,ECU,0.8434,0.8434,0.051208,0.051208,0.080539,7.031004,0.063827,0.08434,-0.05227,-0.067472,0.923834,7.184033,rebuilt_from_match_context_and_appearance_prob
raul_rangel__mex,Raul Rangel,MEX,GK,1,RSA,0.9397,0.9397,0.062764,0.062764,0.147944,0.147944,0.070279,0.09397,-0.047142,-0.075176,1.648357,1.644014,rebuilt_from_match_context_and_appearance_prob
raul_rangel__mex,Raul Rangel,MEX,GK,2,KOR,0.9397,0.9397,0.062764,0.062764,0.100398,8.006714,0.069028,0.09397,-0.048022,-0.075176,1.278535,8.787434,rebuilt_from_match_context_and_appearance_prob
raul_rangel__mex,Raul Rangel,MEX,GK,3,CZE,0.9397,0.9397,0.062764,0.062764,0.080322,6.405653,0.06401,0.09397,-0.05289,-0.075176,1.112052,6.811757,rebuilt_from_match_context_and_appearance_prob
dan_ndoye__sui,Dan Ndoye,SUI,FWD,1,QAT,0.906,0.906,0.05872,0.05872,0.161815,0.161815,0.077916,0.0906,-0.062603,-0.07248,1.46254,1.465347,rebuilt_from_match_context_and_appearance_prob
dan_ndoye__sui,Dan Ndoye,SUI,FWD,2,BIH,0.906,0.906,0.05872,0.05872,0.122437,3.060921,0.083484,0.0906,-0.057427,-0.07248,1.418892,4.202912,rebuilt_from_match_context_and_appearance_prob
dan_ndoye__sui,Dan Ndoye,SUI,FWD,3,CAN,0.906,0.906,0.05872,0.05872,0.116873,2.92185,0.082093,0.0906,-0.058877,-0.07248,0.968,3.487892,rebuilt_from_match_context_and_appearance_prob
donyell_malen__ned,Donyell Malen,NED,FWD,1,JPN,0.7971,0.7971,0.045652,0.045652,0.08552,0.08552,0.057346,0.07971,-0.039928,-0.063768,1.10578,1.104304,rebuilt_from_match_context_and_appearance_prob
donyell_malen__ned,Donyell Malen,NED,FWD,2,SWE,0.7971,0.7971,0.045652,0.045652,0.085092,7.517052,0.057348,0.07971,-0.039537,-0.063768,1.306233,8.364819,rebuilt_from_match_context_and_appearance_prob
donyell_malen__ned,Donyell Malen,NED,FWD,3,TUN,0.7971,0.7971,0.045652,0.045652,0.067521,5.964859,0.053651,0.07971,-0.043432,-0.063768,1.163352,6.476107,rebuilt_from_match_context_and_appearance_prob
marcel_sabitzer__aut,Marcel Sabitzer,AUT,MID,1,JOR,0.9019,0.9019,0.058228,0.058228,0.152426,0.152426,0.081574,0.09019,-0.052727,-0.072152,2.480868,2.470059,rebuilt_from_match_context_and_appearance_prob
marcel_sabitzer__aut,Marcel Sabitzer,AUT,MID,2,ARG,0.9019,0.9019,0.058228,0.058228,0.080093,5.118733,0.069712,0.09019,-0.064319,-0.072152,0.447611,5.246332,rebuilt_from_match_context_and_appearance_prob
marcel_sabitzer__aut,Marcel Sabitzer,AUT,MID,3,ALG,0.9019,0.9019,0.058228,0.058228,0.088984,5.687021,0.072667,0.09019,-0.062256,-0.072152,1.08465,6.129748,rebuilt_from_match_context_and_appearance_prob
gregor_kobel__sui,Gregor Kobel,SUI,GK,1,QAT,0.9145,0.98,0.0676,0.0676,0.175032,0.175032,0.08428,0.098,-0.067716,-0.0784,1.664269,1.667305,rebuilt_from_match_context_and_appearance_prob
gregor_kobel__sui,Gregor Kobel,SUI,GK,2,BIH,0.9145,0.98,0.0676,0.0676,0.132438,3.31093,0.090303,0.098,-0.062118,-0.0784,1.317863,4.329274,rebuilt_from_match_context_and_appearance_prob
gregor_kobel__sui,Gregor Kobel,SUI,GK,3,CAN,0.9145,0.98,0.0676,0.0676,0.126419,3.1605,0.088799,0.098,-0.063686,-0.0784,0.99212,3.717831,rebuilt_from_match_context_and_appearance_prob
aymeric_laporte__esp,Aymeric Laporte,ESP,DEF,2,KSA,0.6506,0.8597,0.053164,0.053164,0.445893,41.878308,0.08597,0.08597,-0.068776,-0.068776,1.559949,40.920743,rebuilt_from_match_context_and_appearance_prob
aymeric_laporte__esp,Aymeric Laporte,ESP,DEF,3,URU,0.6506,0.8597,0.053164,0.053164,0.32429,30.457366,0.08597,0.08597,-0.068776,-0.068776,0.989401,28.10917,rebuilt_from_match_context_and_appearance_prob
rafael_le_o__por,Rafael Leão,POR,FWD,1,COD,0.6177,0.8615,0.05338,0.05338,0.155451,0.155451,0.064007,0.08615,-0.042434,-0.06892,1.481142,1.476799,rebuilt_from_match_context_and_appearance_prob
rafael_le_o__por,Rafael Leão,POR,FWD,2,UZB,0.6177,0.8615,0.05338,0.05338,0.101183,4.856792,0.06506,0.08615,-0.040947,-0.06892,1.400026,5.911316,rebuilt_from_match_context_and_appearance_prob
rafael_le_o__por,Rafael Leão,POR,FWD,3,COL,0.6177,0.8615,0.05338,0.05338,0.071241,3.419552,0.057818,0.08615,-0.048409,-0.06892,0.676441,3.69696,rebuilt_from_match_context_and_appearance_prob
nico_schlotterbeck__ger,Nico Schlotterbeck,GER,DEF,1,CUW,0.831,0.831,0.04972,0.04972,0.194645,0.194645,0.070368,0.0831,-0.043181,-0.06648,1.739282,1.728715,rebuilt_from_match_context_and_appearance_prob
nico_schlotterbeck__ger,Nico Schlotterbeck,GER,DEF,2,CIV,0.831,0.831,0.04972,0.04972,0.100316,8.757577,0.068877,0.0831,-0.046558,-0.06648,1.054334,9.273318,rebuilt_from_match_context_and_appearance_prob
nico_schlotterbeck__ger,Nico Schlotterbeck,GER,DEF,3,ECU,0.831,0.831,0.04972,0.04972,0.079354,6.927631,0.062888,0.0831,-0.051501,-0.06648,0.911999,7.080158,rebuilt_from_match_context_and_appearance_prob
antonio_nusa__nor,Antonio Nusa,NOR,MID,1,IRQ,0.82,0.96,0.0652,0.0652,0.162408,0.162408,0.072584,0.096,-0.060351,-0.0768,2.165674,2.172641,rebuilt_from_match_context_and_appearance_prob
antonio_nusa__nor,Antonio Nusa,NOR,MID,2,SEN,0.82,0.96,0.0652,0.0652,0.104841,2.620992,0.077425,0.096,-0.057671,-0.0768,1.454174,3.843991,rebuilt_from_match_context_and_appearance_prob
antonio_nusa__nor,Antonio Nusa,NOR,MID,3,FRA,0.82,0.96,0.0652,0.0652,0.096769,2.4192,0.075815,0.096,-0.059408,-0.0768,0.576175,2.668876,rebuilt_from_match_context_and_appearance_prob
manuel_akanji__sui,Manuel Akanji,SUI,DEF,1,QAT,0.9398,0.9398,0.062776,0.062776,0.167852,0.167852,0.080822,0.09398,-0.064938,-0.075184,1.589047,1.591959,rebuilt_from_match_context_and_appearance_prob
manuel_akanji__sui,Manuel Akanji,SUI,DEF,2,BIH,0.9398,0.9398,0.062776,0.062776,0.127005,3.175114,0.086599,0.09398,-0.05957,-0.075184,1.309937,4.197819,rebuilt_from_match_context_and_appearance_prob
manuel_akanji__sui,Manuel Akanji,SUI,DEF,3,CAN,0.9398,0.9398,0.062776,0.062776,0.121233,3.030855,0.085156,0.09398,-0.061073,-0.075184,0.946361,3.560263,rebuilt_from_match_context_and_appearance_prob
virgil_van_dijk__ned,Virgil van Dijk,NED,DEF,1,JPN,0.9438,0.9438,0.063256,0.063256,0.101259,0.101259,0.067901,0.09438,-0.047277,-0.075504,1.031416,1.029668,rebuilt_from_match_context_and_appearance_prob
virgil_van_dijk__ned,Virgil van Dijk,NED,DEF,2,SWE,0.9438,0.9438,0.063256,0.063256,0.100753,8.900506,0.067903,0.09438,-0.046814,-0.075504,1.224355,9.582018,rebuilt_from_match_context_and_appearance_prob
virgil_van_dijk__ned,Virgil van Dijk,NED,DEF,3,TUN,0.9438,0.9438,0.063256,0.063256,0.079948,7.062644,0.063525,0.09438,-0.051425,-0.075504,1.197061,7.487586,rebuilt_from_match_context_and_appearance_prob
mohamed_salah__egy,Mohamed Salah,EGY,FWD,1,BEL,0.6536,0.879683,0.055562,0.055562,0.010722,0.010722,0.057724,0.087968,-0.053872,-0.070375,0.469259,0.483,rebuilt_from_match_context_and_appearance_prob
mohamed_salah__egy,Mohamed Salah,EGY,FWD,2,NZL,0.6536,0.879683,0.055562,0.055562,0.080805,2.020105,0.062862,0.087968,-0.050093,-0.070375,1.612551,3.459469,rebuilt_from_match_context_and_appearance_prob
mohamed_salah__egy,Mohamed Salah,EGY,FWD,3,IRN,0.6536,0.879683,0.055562,0.055562,0.092343,2.308553,0.065425,0.087968,-0.047532,-0.070375,1.231211,3.22553,rebuilt_from_match_context_and_appearance_prob
bart_verbruggen__ned,Bart Verbruggen,NED,GK,1,JPN,0.9012,0.9051,0.058612,0.058612,0.097107,0.097107,0.065116,0.09051,-0.045338,-0.072408,1.002809,1.001133,rebuilt_from_match_context_and_appearance_prob
bart_verbruggen__ned,Bart Verbruggen,NED,GK,2,SWE,0.9012,0.9051,0.058612,0.058612,0.096622,8.535546,0.065118,0.09051,-0.044894,-0.072408,1.157111,9.172073,rebuilt_from_match_context_and_appearance_prob
bart_verbruggen__ned,Bart Verbruggen,NED,GK,3,TUN,0.9012,0.9051,0.058612,0.058612,0.07667,6.773044,0.060921,0.09051,-0.049317,-0.072408,1.160883,7.193468,rebuilt_from_match_context_and_appearance_prob
gonzalo_plata__ecu,Gonzalo Plata,ECU,MID,1,CIV,0.7824,0.7964,0.045568,0.045568,0.076286,0.076286,0.064947,0.07964,-0.057224,-0.063712,1.15082,1.159025,rebuilt_from_match_context_and_appearance_prob
gonzalo_plata__ecu,Gonzalo Plata,ECU,MID,2,CUW,0.7824,0.7964,0.045568,0.045568,0.111656,9.409068,0.074063,0.07964,-0.048778,-0.063712,2.267393,11.091045,rebuilt_from_match_context_and_appearance_prob
gonzalo_plata__ecu,Gonzalo Plata,ECU,MID,3,GER,0.7824,0.7964,0.045568,0.045568,0.091153,7.681278,0.069509,0.07964,-0.054344,-0.063712,0.551733,7.383532,rebuilt_from_match_context_and_appearance_prob
scott_mctominay__sco,Scott McTominay,SCO,MID,1,HAI,0.934,0.934,0.06208,0.06208,0.152415,0.152415,0.066937,0.0934,-0.053659,-0.07472,2.318429,2.323831,rebuilt_from_match_context_and_appearance_prob
scott_mctominay__sco,Scott McTominay,SCO,MID,2,MAR,0.934,0.934,0.06208,0.06208,0.092041,8.055937,0.069327,0.0934,-0.052593,-0.07472,0.788966,8.356516,rebuilt_from_match_context_and_appearance_prob
scott_mctominay__sco,Scott McTominay,SCO,MID,3,BRA,0.934,0.934,0.06208,0.06208,0.088455,7.742113,0.068139,0.0934,-0.053543,-0.07472,0.554499,7.446467,rebuilt_from_match_context_and_appearance_prob
declan_rice__eng,Declan Rice,ENG,MID,1,CRO,0.9095,0.9181,0.060172,0.060172,0.125408,0.125408,0.075916,0.09181,-0.054407,-0.073448,1.130479,1.127332,rebuilt_from_match_context_and_appearance_prob
declan_rice__eng,Declan Rice,ENG,MID,2,GHA,0.9095,0.9181,0.060172,0.060172,0.122437,4.285324,0.078366,0.09181,-0.051354,-0.073448,1.398894,5.345419,rebuilt_from_match_context_and_appearance_prob
declan_rice__eng,Declan Rice,ENG,MID,3,PAN,0.9095,0.9181,0.060172,0.060172,0.093055,3.25696,0.073469,0.09181,-0.058257,-0.073448,1.087112,3.937461,rebuilt_from_match_context_and_appearance_prob
richie_laryea__can,Richie Laryea,CAN,DEF,1,BIH,0.9369,0.9369,0.062428,0.062428,0.097075,0.097075,0.082613,0.09369,-0.058324,-0.074952,1.42645,1.420899,rebuilt_from_match_context_and_appearance_prob
richie_laryea__can,Richie Laryea,CAN,DEF,2,QAT,0.9369,0.9369,0.062428,0.062428,0.124799,10.894929,0.084393,0.09369,-0.057219,-0.074952,1.841535,12.065145,rebuilt_from_match_context_and_appearance_prob
richie_laryea__can,Richie Laryea,CAN,DEF,3,SUI,0.9369,0.9369,0.062428,0.062428,0.086139,7.519934,0.073832,0.09369,-0.06609,-0.074952,0.674382,7.374694,rebuilt_from_match_context_and_appearance_prob
ruben_vargas__sui,Ruben Vargas,SUI,FWD,1,QAT,0.9149,0.9254,0.061048,0.061048,0.16528,0.16528,0.079584,0.09254,-0.063943,-0.074032,1.430936,1.433803,rebuilt_from_match_context_and_appearance_prob
ruben_vargas__sui,Ruben Vargas,SUI,FWD,2,BIH,0.9149,0.9254,0.061048,0.061048,0.125059,3.126464,0.085272,0.09254,-0.058657,-0.074032,1.389221,4.232854,rebuilt_from_match_context_and_appearance_prob
ruben_vargas__sui,Ruben Vargas,SUI,FWD,3,CAN,0.9149,0.9254,0.061048,0.061048,0.119375,2.984415,0.083851,0.09254,-0.060138,-0.074032,0.964895,3.538747,rebuilt_from_match_context_and_appearance_prob
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,1,ENG,0.9101,0.91175,0.05941,0.05941,0.015593,0.015593,0.062931,0.091175,-0.05684,-0.07294,0.551794,0.563938,rebuilt_from_match_context_and_appearance_prob
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,2,PAN,0.9101,0.91175,0.05941,0.05941,0.081923,2.048064,0.065301,0.091175,-0.054556,-0.07294,1.566262,3.441211,rebuilt_from_match_context_and_appearance_prob
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,3,GHA,0.9101,0.91175,0.05941,0.05941,0.108045,2.701151,0.072429,0.091175,-0.048371,-0.07294,1.439409,3.767964,rebuilt_from_match_context_and_appearance_prob
alexander_s_rloth__nor,Alexander Sørloth,NOR,FWD,1,IRQ,0.8805,0.8805,0.05566,0.05566,0.148959,0.148959,0.066573,0.08805,-0.055353,-0.07044,1.565882,1.572272,rebuilt_from_match_context_and_appearance_prob
alexander_s_rloth__nor,Alexander Sørloth,NOR,FWD,2,SEN,0.8805,0.8805,0.05566,0.05566,0.096159,2.403941,0.071013,0.08805,-0.052895,-0.07044,1.069759,3.261669,rebuilt_from_match_context_and_appearance_prob
alexander_s_rloth__nor,Alexander Sørloth,NOR,FWD,3,FRA,0.8805,0.8805,0.05566,0.05566,0.088755,2.21886,0.069536,0.08805,-0.054488,-0.07044,0.465384,2.384784,rebuilt_from_match_context_and_appearance_prob
jamal_musiala__ger,Jamal Musiala,GER,MID,1,CUW,0.8984,0.8984,0.057808,0.057808,0.210432,0.210432,0.076075,0.08984,-0.046683,-0.071872,1.449759,1.438335,rebuilt_from_match_context_and_appearance_prob
jamal_musiala__ger,Jamal Musiala,GER,MID,2,CIV,0.8984,0.8984,0.057808,0.057808,0.108452,9.467878,0.074464,0.08984,-0.050335,-0.071872,1.102457,9.988059,rebuilt_from_match_context_and_appearance_prob
jamal_musiala__ger,Jamal Musiala,GER,MID,3,ECU,0.8984,0.8984,0.057808,0.057808,0.085791,7.489512,0.067989,0.08984,-0.055679,-0.071872,0.822149,7.49059,rebuilt_from_match_context_and_appearance_prob
bukayo_saka__eng,Bukayo Saka,ENG,FWD,1,CRO,0.639,0.8152,0.047824,0.047824,0.111352,0.111352,0.067407,0.08152,-0.048309,-0.065216,0.898301,0.895507,rebuilt_from_match_context_and_appearance_prob
bukayo_saka__eng,Bukayo Saka,ENG,FWD,2,GHA,0.639,0.8152,0.047824,0.047824,0.108715,3.805028,0.069583,0.08152,-0.045599,-0.065216,1.093977,4.598179,rebuilt_from_match_context_and_appearance_prob
bukayo_saka__eng,Bukayo Saka,ENG,FWD,3,PAN,0.639,0.8152,0.047824,0.047824,0.082626,2.891922,0.065235,0.08152,-0.051728,-0.065216,0.851395,3.382278,rebuilt_from_match_context_and_appearance_prob
davinson_s_nchez__col,Davinson Sanchez,COL,DEF,1,UZB,0.8943,0.9032,0.058384,0.058384,0.153942,0.153942,0.063423,0.09032,-0.050389,-0.072256,1.444905,1.449935,rebuilt_from_match_context_and_appearance_prob
davinson_s_nchez__col,Davinson Sanchez,COL,DEF,2,COD,0.8943,0.9032,0.058384,0.058384,0.098507,2.656763,0.067475,0.09032,-0.046717,-0.072256,1.426785,3.854569,rebuilt_from_match_context_and_appearance_prob
davinson_s_nchez__col,Davinson Sanchez,COL,DEF,3,POR,0.8943,0.9032,0.058384,0.058384,0.087712,2.365571,0.064777,0.09032,-0.04953,-0.072256,0.61212,2.664728,rebuilt_from_match_context_and_appearance_prob
james_rodr_guez__col,James Rodriguez,COL,MID,1,UZB,0.82,0.92,0.0604,0.0604,0.156806,0.156806,0.064603,0.092,-0.051327,-0.0736,1.5156,1.520724,rebuilt_from_match_context_and_appearance_prob
james_rodr_guez__col,James Rodriguez,COL,MID,2,COD,0.82,0.92,0.0604,0.0604,0.100339,2.70618,0.06873,0.092,-0.047586,-0.0736,1.548202,4.021144,rebuilt_from_match_context_and_appearance_prob
james_rodr_guez__col,James Rodriguez,COL,MID,3,POR,0.82,0.92,0.0604,0.0604,0.089344,2.409572,0.065982,0.092,-0.050452,-0.0736,0.528708,2.619496,rebuilt_from_match_context_and_appearance_prob
bernardo_silva__por,Bernardo Silva,POR,MID,1,COD,0.8941,0.8941,0.057292,0.057292,0.161333,0.161333,0.066429,0.08941,-0.04404,-0.071528,1.40555,1.401043,rebuilt_from_match_context_and_appearance_prob
bernardo_silva__por,Bernardo Silva,POR,MID,2,UZB,0.8941,0.8941,0.057292,0.057292,0.105012,5.040578,0.067522,0.08941,-0.042497,-0.071528,1.323319,6.005321,rebuilt_from_match_context_and_appearance_prob
bernardo_silva__por,Bernardo Silva,POR,MID,3,COL,0.8941,0.8941,0.057292,0.057292,0.073937,3.548951,0.060006,0.08941,-0.050241,-0.071528,0.609893,3.744711,rebuilt_from_match_context_and_appearance_prob
oliver_baumann__ger,Oliver Baumann,GER,GK,1,CUW,0.6554,0.6554,0.028648,0.028648,0.153514,0.153514,0.055498,0.06554,-0.034056,-0.052432,1.448564,1.44023,rebuilt_from_match_context_and_appearance_prob
oliver_baumann__ger,Oliver Baumann,GER,GK,2,CIV,0.6554,0.6554,0.028648,0.028648,0.079118,6.906998,0.054322,0.06554,-0.03672,-0.052432,0.838947,7.321164,rebuilt_from_match_context_and_appearance_prob
oliver_baumann__ger,Oliver Baumann,GER,GK,3,ECU,0.6554,0.6554,0.028648,0.028648,0.062586,5.463742,0.049599,0.06554,-0.040619,-0.052432,0.752994,5.61775,rebuilt_from_match_context_and_appearance_prob
chris_richards__usa,Chris Richards,USA,DEF,1,PAR,0.8175,0.8242,0.048904,0.048904,0.090686,0.090686,0.066314,0.08242,-0.045929,-0.065936,1.435257,1.431356,rebuilt_from_match_context_and_appearance_prob
chris_richards__usa,Chris Richards,USA,DEF,2,AUS,0.8175,0.8242,0.048904,0.048904,0.098435,8.547613,0.066315,0.08242,-0.045661,-0.065936,1.511381,9.534138,rebuilt_from_match_context_and_appearance_prob
chris_richards__usa,Chris Richards,USA,DEF,3,TUR,0.8175,0.8242,0.048904,0.048904,0.074614,6.479119,0.060475,0.08242,-0.051284,-0.065936,0.82362,6.594238,rebuilt_from_match_context_and_appearance_prob
johan_v_squez__mex,Johan Vasquez,MEX,DEF,1,RSA,0.8341,0.8341,0.050092,0.050092,0.131318,0.131318,0.062381,0.08341,-0.041844,-0.066728,1.589907,1.586052,rebuilt_from_match_context_and_appearance_prob
johan_v_squez__mex,Johan Vasquez,MEX,DEF,2,KOR,0.8341,0.8341,0.050092,0.050092,0.089116,7.106949,0.061271,0.08341,-0.042626,-0.066728,1.198782,7.863859,rebuilt_from_match_context_and_appearance_prob
johan_v_squez__mex,Johan Vasquez,MEX,DEF,3,CZE,0.8341,0.8341,0.050092,0.050092,0.071295,5.685809,0.056817,0.08341,-0.046946,-0.066728,0.981146,6.040338,rebuilt_from_match_context_and_appearance_prob
theo_hern_ndez__fra,Theo Hernandez,FRA,DEF,1,SEN,0.6642,0.9462,0.063544,0.063544,0.156268,0.156268,0.090426,0.09462,-0.062367,-0.075696,1.126189,1.117054,rebuilt_from_match_context_and_appearance_prob
theo_hern_ndez__fra,Theo Hernandez,FRA,DEF,2,IRQ,0.6642,0.9462,0.063544,0.063544,0.145099,8.116882,0.093241,0.09462,-0.058498,-0.075696,1.362119,8.920285,rebuilt_from_match_context_and_appearance_prob
theo_hern_ndez__fra,Theo Hernandez,FRA,DEF,3,NOR,0.6642,0.9462,0.063544,0.063544,0.107247,5.999381,0.084122,0.09462,-0.067783,-0.075696,0.778285,6.083532,rebuilt_from_match_context_and_appearance_prob
youri_tielemans__bel,Youri Tielemans,BEL,MID,1,EGY,0.8737,0.8737,0.054844,0.054844,0.123325,0.123325,0.062862,0.08737,-0.043212,-0.069896,1.214339,1.212163,rebuilt_from_match_context_and_appearance_prob
youri_tielemans__bel,Youri Tielemans,BEL,MID,2,IRN,0.8737,0.8737,0.054844,0.054844,0.093142,3.046679,0.062863,0.08737,-0.042909,-0.069896,1.348403,4.151908,rebuilt_from_match_context_and_appearance_prob
youri_tielemans__bel,Youri Tielemans,BEL,MID,3,NZL,0.8737,0.8737,0.054844,0.054844,0.081487,2.665397,0.060206,0.08737,-0.045435,-0.069896,1.148946,3.476898,rebuilt_from_match_context_and_appearance_prob
cristian_romero__arg,Cristian Romero,ARG,DEF,1,ALG,0.6811,0.9113,0.059356,0.059356,0.154978,0.154978,0.064001,0.09113,-0.044103,-0.072904,1.220851,1.219179,rebuilt_from_match_context_and_appearance_prob
cristian_romero__arg,Cristian Romero,ARG,DEF,2,AUT,0.6811,0.9113,0.059356,0.059356,0.093869,7.752611,0.064005,0.09113,-0.044846,-0.072904,0.929186,8.204105,rebuilt_from_match_context_and_appearance_prob
cristian_romero__arg,Cristian Romero,ARG,DEF,3,JOR,0.6811,0.9113,0.059356,0.059356,0.085336,7.047903,0.061871,0.09113,-0.046257,-0.072904,1.112334,7.380995,rebuilt_from_match_context_and_appearance_prob
rjan_nyland__nor,Ørjan Nyland,NOR,GK,1,IRQ,0.9496,0.9496,0.063952,0.063952,0.160649,0.160649,0.071797,0.09496,-0.059697,-0.075968,1.696188,1.70308,rebuilt_from_match_context_and_appearance_prob
rjan_nyland__nor,Ørjan Nyland,NOR,GK,2,SEN,0.9496,0.9496,0.063952,0.063952,0.103706,2.592598,0.076586,0.09496,-0.057046,-0.075968,1.005612,3.369539,rebuilt_from_match_context_and_appearance_prob
