player_id,player_name,team_id,position,price_m,transfermarkt_player_id,transfermarkt_profile_url,transfermarkt_national_url,transfermarkt_caps_goals_link_found,transfermarkt_table_source,tm_caps,tm_goals,tm_rows_total,tm_appeared_or_started_rows,tm_started_estimate_total,tm_on_bench_total,tm_not_in_squad_total,recent_20_started_estimate,recent_20_on_bench,recent_20_not_in_squad,recent_20_start_share,recent_10_start_share,last_national_row_date,national_team_usage_score,scraped_at
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,DEF,2.5,524592,https://www.transfermarkt.com/moon-hwan-kim/profil/spieler/524592,https://www.transfermarkt.de/moon-hwan-kim/nationalmannschaft/spieler/524592/verein_id/3589,True,ceapi_performance_game,35.0,0.0,101,54,27,0,47,7,0,5,0.35,0.5,2026-06-04,0.4575,2026-06-05T13:06:02
mojmir_chytil__cze,Mojmir Chytil,CZE,FWD,2.5,405855,https://www.transfermarkt.com/mojmir-chytil/profil/spieler/405855,https://www.transfermarkt.de/mojmir-chytil/nationalmannschaft/spieler/405855/verein_id/3445,True,ceapi_performance_game,22.0,6.0,39,24,9,0,15,1,0,14,0.05,0.1,2026-06-05,0.1405,2026-06-05T13:06:15
moises_ramirez__ecu,Moises Ramirez,ECU,GK,2.5,450233,https://www.transfermarkt.com/moises-ramirez/profil/spieler/450233,https://www.transfermarkt.de/moises-ramirez/nationalmannschaft/spieler/450233/verein_id/5750,True,ceapi_performance_game,7.0,0.0,61,51,7,0,10,1,0,1,0.05,0.1,2026-05-31,0.0805,2026-06-05T13:06:30
mohau_nkota__rsa,Mohau Nkota,RSA,FWD,2.5,1236525,https://www.transfermarkt.com/mohau-nkota/profil/spieler/1236525,https://www.transfermarkt.de/mohau-nkota/nationalmannschaft/spieler/1236525/verein_id/3806,True,ceapi_performance_game,9.0,2.0,15,11,5,0,4,5,0,4,0.333,0.4,2026-01-04,0.3191,2026-06-05T13:06:43
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,2.5,883111,https://www.transfermarkt.com/mohannad-abu-taha/profil/spieler/883111,https://www.transfermarkt.de/mohannad-abu-taha/nationalmannschaft/spieler/883111/verein_id/15737,True,ceapi_performance_game,24.0,1.0,41,28,19,0,13,15,0,3,0.75,0.7,2026-05-31,0.6835,2026-06-05T13:06:57
mohanad_lasheen__egy,Mohanad Lasheen,EGY,MID,2.5,479682,https://www.transfermarkt.com/mohanad-lasheen/profil/spieler/479682,https://www.transfermarkt.de/mohanad-lasheen/nationalmannschaft/spieler/479682/verein_id/3672,True,ceapi_performance_game,22.0,0.0,73,35,8,0,38,5,0,6,0.25,0.4,2026-05-28,0.3255,2026-06-05T13:07:14
mohammed_waad__qat,Mohammed Waad,QAT,MID,2.5,481935,https://www.transfermarkt.com/mohammed-waad/profil/spieler/481935,https://www.transfermarkt.de/mohammed-waad/nationalmannschaft/spieler/481935/verein_id/14162,True,ceapi_performance_game,50.0,0.0,109,72,35,0,37,4,0,10,0.2,0.2,2025-12-07,0.36,2026-06-05T13:07:29
mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,GK,2.5,509914,https://www.transfermarkt.com/mohammed-al-yami/profil/spieler/509914,https://www.transfermarkt.de/mohammed-al-yami/nationalmannschaft/spieler/509914/verein_id/3807,True,ceapi_performance_game,6.0,0.0,107,63,6,0,44,0,0,13,0.0,0.0,2026-03-31,0.024,2026-06-05T13:07:43
mohammad_khalife__irn,Mohammad Khalife,IRN,GK,2.5,1030744,https://www.transfermarkt.com/mohammad-khalifeh/profil/spieler/1030744,https://www.transfermarkt.de/mohammad-khalifeh/nationalmannschaft/spieler/1030744/verein_id/3582,True,ceapi_performance_game,0.0,0.0,7,2,0,0,5,0,0,5,0.0,0.0,2026-05-29,0.0,2026-06-05T13:07:58
mohammed_ghorbani__irn,Mohammad Ghorbani,IRN,MID,2.5,856087,https://www.transfermarkt.com/mohammad-ghorbani/profil/spieler/856087,https://www.transfermarkt.de/mohammad-ghorbani/nationalmannschaft/spieler/856087/verein_id/3582,True,ceapi_performance_game,16.0,0.0,27,24,7,0,3,5,0,3,0.25,0.5,2026-06-04,0.3265,2026-06-05T13:08:12
mohammad_abualnadi__jor,Mohammad Abualnadi,JOR,DEF,2.5,658052,https://www.transfermarkt.com/mohammad-abualnadi/profil/spieler/658052,https://www.transfermarkt.de/mohammad-abualnadi/nationalmannschaft/spieler/658052/verein_id/15737,True,ceapi_performance_game,13.0,0.0,25,17,12,0,8,10,0,8,0.5,0.3,2026-05-31,0.402,2026-06-05T13:08:27
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,2.5,895249,https://www.transfermarkt.com/mohammad-abu-hasheesh/profil/spieler/895249,https://www.transfermarkt.de/mohammad-abu-hasheesh/nationalmannschaft/spieler/895249/verein_id/15737,True,ceapi_performance_game,46.0,1.0,65,60,31,0,5,5,0,0,0.25,0.3,2026-05-31,0.3965,2026-06-05T13:08:42
mohamed_hany__egy,Mohamed Hany,EGY,DEF,2.5,343974,https://www.transfermarkt.com/mohamed-hany/profil/spieler/343974,https://www.transfermarkt.de/mohamed-hany/nationalmannschaft/spieler/343974/verein_id/3672,True,ceapi_performance_game,41.0,0.0,127,50,39,0,77,16,0,4,0.8,0.9,2026-05-28,0.829,2026-06-05T13:08:55
mohamed_amine_ben_hamida__tun,Mohamed Amine Ben Hamida,TUN,DEF,2.5,454495,https://www.transfermarkt.com/mohamed-amine-ben-hamida/profil/spieler/454495,https://www.transfermarkt.de/mohamed-amine-ben-hamida/nationalmannschaft/spieler/454495/verein_id/3670,True,ceapi_performance_game,12.0,0.0,71,18,9,0,53,1,0,11,0.05,0.1,2026-06-01,0.1005,2026-06-05T13:09:09
mohamed_alaa__egy,Mohamed Alaa,EGY,GK,2.5,1307898,https://www.transfermarkt.com/mohamed-alaa/profil/spieler/1307898,https://www.transfermarkt.de/mohamed-alaa/nationalmannschaft/spieler/1307898/verein_id/3672,True,ceapi_performance_game,0.0,0.0,3,3,0,0,0,0,0,0,0.0,0.0,2026-05-28,0.0,2026-06-05T13:09:24
mohamed_al_mannai__qat,Mohamed Al-Mannai,QAT,MID,2.5,822935,https://www.transfermarkt.com/mohamed-al-mannai/profil/spieler/822935,https://www.transfermarkt.de/mohamed-al-mannai/nationalmannschaft/spieler/822935/verein_id/14162,True,ceapi_performance_game,10.0,0.0,10,10,5,0,0,5,0,0,0.5,0.5,2026-05-28,0.44,2026-06-05T13:09:38
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,DEF,2.5,566025,https://www.transfermarkt.com/mohamed-abdelmonem/profil/spieler/566025,https://www.transfermarkt.de/mohamed-abdelmonem/nationalmannschaft/spieler/566025/verein_id/3672,True,ceapi_performance_game,35.0,3.0,68,41,31,0,27,1,0,17,0.05,0.1,2026-05-28,0.1925,2026-06-05T13:09:52
miro_muheim__sui,Miro Muheim,SUI,DEF,2.5,298603,https://www.transfermarkt.com/miro-muheim/profil/spieler/298603,https://www.transfermarkt.de/miro-muheim/nationalmannschaft/spieler/298603/verein_id/3384,True,ceapi_performance_game,9.0,0.0,15,15,2,0,0,2,0,0,0.133,0.0,2026-05-31,0.1091,2026-06-05T13:10:05
milo_degenek__aus,Milos Degenek,AUS,DEF,2.5,187353,https://www.transfermarkt.com/milos-degenek/profil/spieler/187353,https://www.transfermarkt.de/milos-degenek/nationalmannschaft/spieler/187353/verein_id/3433,True,ceapi_performance_game,56.0,1.0,102,78,44,0,24,8,0,5,0.4,0.6,2026-05-31,0.57,2026-06-05T13:10:19
milad_mohammadi__irn,Milad Mohammadi,IRN,DEF,2.5,333355,https://www.transfermarkt.com/milad-mohammadi/profil/spieler/333355,https://www.transfermarkt.de/milad-mohammadi/nationalmannschaft/spieler/333355/verein_id/3582,True,ceapi_performance_game,75.0,1.0,123,103,59,0,20,12,0,6,0.6,0.5,2026-06-04,0.655,2026-06-05T13:10:34
michel_aebischer__sui,Michel Aebischer,SUI,MID,2.5,237658,https://www.transfermarkt.com/michel-aebischer/profil/spieler/237658,https://www.transfermarkt.de/michel-aebischer/nationalmannschaft/spieler/237658/verein_id/3384,True,ceapi_performance_game,39.0,2.0,78,55,18,0,23,10,0,4,0.5,0.5,2026-05-31,0.556,2026-06-05T13:10:49
michal_sadilek__cze,Michal Sadilek,CZE,MID,2.5,321204,https://www.transfermarkt.com/michal-sadilek/profil/spieler/321204,https://www.transfermarkt.de/michal-sadilek/nationalmannschaft/spieler/321204/verein_id/3445,True,ceapi_performance_game,35.0,1.0,63,42,22,0,21,4,0,6,0.2,0.3,2026-06-05,0.325,2026-06-05T13:11:03
michael_woud__nzl,Michael Woud,NZL,GK,2.5,350347,https://www.transfermarkt.com/michael-woud/profil/spieler/350347,https://www.transfermarkt.de/michael-woud/nationalmannschaft/spieler/350347/verein_id/9171,True,ceapi_performance_game,6.0,0.0,56,19,6,0,37,0,0,17,0.0,0.0,2026-06-03,0.024,2026-06-05T13:11:17
michael_amir_murillo__pan,Michael Amir Murillo,PAN,DEF,2.5,354482,https://www.transfermarkt.com/amir-murillo/profil/spieler/354482,https://www.transfermarkt.de/amir-murillo/nationalmannschaft/spieler/354482/verein_id/3577,True,ceapi_performance_game,93.0,9.0,155,106,84,0,49,10,0,7,0.5,0.4,2026-06-04,0.575,2026-06-05T13:11:31
meshaal_barsham__qat,Meshaal Barsham,QAT,GK,2.5,560423,https://www.transfermarkt.com/meshaal-barsham/profil/spieler/560423,https://www.transfermarkt.de/meshaal-barsham/nationalmannschaft/spieler/560423/verein_id/14162,True,ceapi_performance_game,54.0,0.0,97,78,53,0,19,13,0,2,0.65,0.4,2026-05-28,0.6575,2026-06-05T13:11:44
merchas_doski__irq,Merchas Doski,IRQ,DEF,2.5,530527,https://www.transfermarkt.com/merchas-doski/profil/spieler/530527,https://www.transfermarkt.de/merchas-doski/nationalmannschaft/spieler/530527/verein_id/3560,True,ceapi_performance_game,31.0,1.0,52,31,27,0,21,10,0,9,0.5,0.5,2026-06-04,0.524,2026-06-05T13:11:59
mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,DEF,2.5,1378320,https://www.transfermarkt.com/mbekezeli-mbokazi/profil/spieler/1378320,https://www.transfermarkt.de/mbekezeli-mbokazi/nationalmannschaft/spieler/1378320/verein_id/3806,True,ceapi_performance_game,10.0,1.0,18,13,10,0,5,10,0,5,0.556,0.7,2026-05-29,0.5208,2026-06-05T13:12:13
maximilian_w_ber__aut,Maximilian Wöber,AUT,DEF,2.5,263361,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,https://www.transfermarkt.de/maximilian-wober/nationalmannschaft/spieler/263361/verein_id/3383,True,ceapi_performance_game,31.0,0.0,88,45,22,0,43,8,0,4,0.4,0.3,2025-06-10,0.419,2026-06-05T13:12:26
maximilian_beier__ger,Maximilian Beier,GER,FWD,2.5,578392,https://www.transfermarkt.com/maximilian-beier/profil/spieler/578392,https://www.transfermarkt.de/maximilian-beier/nationalmannschaft/spieler/578392/verein_id/3262,True,ceapi_performance_game,8.0,0.0,28,15,0,0,13,0,0,13,0.0,0.0,2026-05-31,0.032,2026-06-05T13:12:42
max_crocombe__nzl,Max Crocombe,NZL,GK,2.5,207843,https://www.transfermarkt.com/max-crocombe/profil/spieler/207843,https://www.transfermarkt.de/max-crocombe/nationalmannschaft/spieler/207843/verein_id/9171,True,ceapi_performance_game,23.0,0.0,63,44,22,0,19,14,0,0,0.7,0.6,2026-06-03,0.627,2026-06-05T13:12:55
mattias_svanberg__swe,Mattias Svanberg,SWE,MID,2.5,342405,https://www.transfermarkt.com/mattias-svanberg/profil/spieler/342405,https://www.transfermarkt.de/mattias-svanberg/nationalmannschaft/spieler/342405/verein_id/3557,True,ceapi_performance_game,40.0,2.0,86,50,23,0,36,4,0,12,0.2,0.3,2026-06-04,0.345,2026-06-05T13:13:09
matthew_garbett__nzl,Matthew Garbett,NZL,MID,2.5,617019,https://www.transfermarkt.com/matthew-garbett/profil/spieler/617019,https://www.transfermarkt.de/matthew-garbett/nationalmannschaft/spieler/617019/verein_id/9171,True,ceapi_performance_game,37.0,5.0,47,37,28,0,10,12,0,5,0.6,0.4,2026-06-03,0.578,2026-06-05T13:13:25
matias_galarza_fonda__par,Matias Galarza Fonda,PAR,MID,2.5,661269,https://www.transfermarkt.com/matias-galarza/profil/spieler/661269,https://www.transfermarkt.de/matias-galarza/nationalmannschaft/spieler/661269/verein_id/3581,True,ceapi_performance_game,14.0,2.0,38,25,5,0,13,4,0,6,0.2,0.2,2026-03-31,0.216,2026-06-05T13:13:39
mathieu_choiniere__can,Mathieu Choiniere,CAN,MID,2.5,589006,https://www.transfermarkt.com/mathieu-choiniere/profil/spieler/589006,https://www.transfermarkt.de/mathieu-choiniere/nationalmannschaft/spieler/589006/verein_id/3510,True,ceapi_performance_game,24.0,0.0,36,34,11,0,2,7,0,0,0.35,0.2,2026-06-02,0.3385,2026-06-05T13:13:53
martin_zlomisli__bih,Martin Zlomislic,BIH,GK,2.5,495320,https://www.transfermarkt.com/martin-zlomislic/profil/spieler/495320,https://www.transfermarkt.de/martin-zlomislic/nationalmannschaft/spieler/495320/verein_id/3446,True,ceapi_performance_game,3.0,0.0,17,15,3,0,2,3,0,2,0.176,0.2,2026-05-29,0.1588,2026-06-05T13:14:08
martin_vitik__cze,Martin Vitik,CZE,DEF,2.5,652054,https://www.transfermarkt.com/martin-vitik/profil/spieler/652054,https://www.transfermarkt.de/martin-vitik/nationalmannschaft/spieler/652054/verein_id/3445,True,ceapi_performance_game,9.0,0.0,35,23,9,0,12,7,0,6,0.35,0.4,2026-03-31,0.3285,2026-06-05T13:14:22
martin_jedlicka__cze,Martin Jedlicka,CZE,GK,2.5,293357,https://www.transfermarkt.com/martin-jedlicka/profil/spieler/293357,https://www.transfermarkt.de/martin-jedlicka/nationalmannschaft/spieler/293357/verein_id/3445,True,ceapi_performance_game,1.0,0.0,16,14,1,0,2,1,0,2,0.062,0.1,2026-03-31,0.0631,2026-06-05T13:14:36
martin_boyle__aus,Martin Boyle,AUS,FWD,2.5,140554,https://www.transfermarkt.com/martin-boyle/profil/spieler/140554,https://www.transfermarkt.de/martin-boyle/nationalmannschaft/spieler/140554/verein_id/3433,True,ceapi_performance_game,41.0,10.0,73,49,34,0,24,9,0,3,0.45,0.4,2026-05-31,0.5115,2026-06-05T13:14:55
